Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
TILES-291,61735,TILES,Task,Closed,Fixed,13/09/2008 02:06,02/10/2008 23:24
TILES-407,61620,TILES,Task,Closed,Fixed,30/04/2009 05:57,06/06/2009 05:21
TILES-406,61621,TILES,Bug,Closed,Fixed,29/04/2009 05:53,01/05/2009 14:50
TILES-524,61504,TILES,Task,Closed,Fixed,11/12/2010 20:51,01/07/2011 03:05
TILES-577,61451,TILES,Improvement,Open,,07/12/2013 15:27,
TILES-576,61452,TILES,Bug,Closed,Fixed,27/11/2013 04:18,28/11/2013 05:25
TILES-575,61453,TILES,Bug,Closed,Invalid,12/11/2013 04:34,12/11/2013 04:39
TILES-574,61454,TILES,Bug,Resolved,Fixed,09/11/2013 03:47,19/11/2013 04:12
TILES-573,61455,TILES,Bug,Resolved,Fixed,01/11/2013 09:02,07/11/2013 00:27
TILES-572,61456,TILES,Bug,Resolved,Not A Problem,26/10/2013 13:23,29/10/2013 00:13
TILES-521,61507,TILES,Bug,Closed,Won't Fix,24/02/2011 10:18,11/03/2011 20:05
TILES-465,61562,TILES,Improvement,Closed,Fixed,20/09/2009 20:15,23/09/2009 02:30
TILES-444,61583,TILES,Bug,Closed,Fixed,24/07/2009 23:13,25/07/2009 17:36
TILES-405,61622,TILES,Bug,Closed,Fixed,29/04/2009 05:44,01/05/2009 14:47
TILES-571,61457,TILES,Task,In Progress,,26/10/2013 06:06,
TILES-570,61458,TILES,Bug,Open,,07/06/2013 06:25,
TILES-569,61459,TILES,Improvement,Closed,Won't Fix,27/05/2013 14:37,27/05/2013 15:11
TILES-568,61460,TILES,Bug,Open,,21/03/2013 01:37,
TILES-567,61461,TILES,Bug,Closed,Fixed,27/02/2013 07:57,27/02/2013 07:59
TILES-566,61462,TILES,Bug,Resolved,Invalid,27/02/2013 07:57,05/03/2013 08:35
TILES-565,61463,TILES,Bug,Open,,27/02/2013 03:10,
TILES-520,61508,TILES,Bug,Closed,Fixed,10/02/2011 23:50,11/03/2011 21:35
TILES-518,61510,TILES,Bug,Closed,Fixed,30/11/2010 06:51,06/12/2010 03:34
TILES-564,61464,TILES,New Feature,Open,,26/02/2013 07:24,
TILES-563,61465,TILES,Bug,In Progress,,17/02/2013 01:31,
TILES-562,61466,TILES,Bug,Open,,10/12/2012 19:11,
TILES-561,61467,TILES,Bug,Closed,Won't Fix,31/10/2012 07:10,03/12/2012 06:56
TILES-560,61468,TILES,Task,In Progress,,30/08/2012 03:30,
TILES-559,61469,TILES,Task,In Progress,,30/08/2012 03:28,
TILES-558,61470,TILES,Bug,Reopened,,09/08/2012 21:05,
TILES-557,61471,TILES,Bug,Resolved,Fixed,02/08/2012 19:33,02/08/2012 20:35
TILES-556,61472,TILES,Temp,Resolved,Invalid,26/07/2012 01:22,26/07/2012 02:22
TILES-519,61509,TILES,Bug,Closed,Fixed,21/01/2011 17:46,22/01/2011 04:47
TILES-555,61473,TILES,Bug,Open,,17/07/2012 09:37,
TILES-554,61474,TILES,Bug,Open,,15/06/2012 20:27,
TILES-553,61475,TILES,Bug,Resolved,Fixed,11/06/2012 01:47,20/06/2012 07:20
TILES-552,61476,TILES,Task,Resolved,Fixed,24/05/2012 04:22,28/06/2012 06:05
TILES-551,61477,TILES,Bug,Open,,23/05/2012 02:45,
TILES-550,61478,TILES,Bug,Open,,12/05/2012 01:09,
TILES-549,61479,TILES,Task,In Progress,,12/05/2012 00:29,
TILES-548,61480,TILES,Bug,Resolved,Fixed,05/05/2012 09:21,12/07/2012 04:05
TILES-523,61505,TILES,Improvement,Closed,Invalid,06/05/2011 16:50,06/05/2011 17:47
TILES-517,61511,TILES,Bug,Closed,Not A Problem,20/11/2010 16:46,20/11/2010 19:07
TILES-547,61481,TILES,Bug,Closed,Fixed,26/04/2012 15:20,29/04/2012 20:13
TILES-546,61482,TILES,Improvement,Open,,26/04/2012 12:35,
TILES-545,61483,TILES,Improvement,Open,,26/04/2012 12:21,
TILES-544,61484,TILES,Bug,Resolved,Invalid,17/04/2012 23:28,11/06/2012 06:47
TILES-543,61485,TILES,Improvement,Closed,Fixed,07/03/2012 13:29,29/04/2012 20:15
TILES-542,61486,TILES,Improvement,Open,,14/02/2012 19:14,
TILES-541,61487,TILES,Bug,Open,,14/02/2012 18:52,
TILES-540,61488,TILES,Improvement,Closed,Fixed,06/01/2012 23:16,07/01/2012 23:02
TILES-539,61489,TILES,New Feature,Closed,Fixed,20/10/2011 16:01,29/10/2011 20:07
TILES-522,61506,TILES,Task,Closed,Won't Fix,09/03/2011 16:10,15/12/2011 18:12
TILES-538,61490,TILES,Improvement,Closed,Fixed,20/10/2011 15:17,08/11/2011 19:47
TILES-537,61491,TILES,Task,Closed,Fixed,13/09/2011 00:44,20/10/2011 15:58
TILES-536,61492,TILES,Bug,Closed,Not A Problem,10/08/2011 07:29,10/08/2011 14:20
TILES-535,61493,TILES,Bug,Closed,Cannot Reproduce,05/08/2011 20:24,10/08/2011 14:20
TILES-534,61494,TILES,Bug,Closed,Fixed,02/08/2011 22:53,08/11/2011 20:24
TILES-533,61495,TILES,Improvement,Closed,Invalid,18/07/2011 23:51,15/06/2012 22:39
TILES-532,61496,TILES,Task,Closed,Fixed,26/10/2009 03:05,01/07/2011 03:05
TILES-531,61497,TILES,Improvement,Closed,Fixed,14/11/2009 22:07,01/07/2011 03:05
TILES-530,61498,TILES,Improvement,Closed,Fixed,22/11/2009 22:17,01/07/2011 03:05
TILES-529,61499,TILES,Improvement,Closed,Fixed,21/05/2010 02:57,01/07/2011 03:05
TILES-528,61500,TILES,Improvement,Closed,Fixed,17/04/2010 02:39,01/07/2011 03:05
TILES-527,61501,TILES,Task,Closed,Fixed,09/05/2010 03:03,01/07/2011 03:05
TILES-526,61502,TILES,Task,Closed,Fixed,19/10/2009 03:31,01/07/2011 03:05
TILES-525,61503,TILES,Task,Closed,Fixed,12/11/2009 03:41,01/07/2011 03:05
TILES-516,61512,TILES,Bug,Closed,Incomplete,29/09/2010 03:16,04/10/2010 21:29
TILES-515,61513,TILES,Bug,Closed,Fixed,08/09/2010 02:05,13/09/2010 03:06
TILES-514,61514,TILES,Task,Closed,Fixed,28/08/2010 01:54,28/08/2010 03:13
TILES-513,61515,TILES,Bug,Closed,Fixed,13/08/2010 09:36,28/08/2010 02:48
TILES-512,61516,TILES,Bug,Closed,Fixed,10/08/2010 00:24,27/08/2010 02:30
TILES-511,61517,TILES,Bug,Closed,Not A Problem,14/06/2010 19:20,14/06/2010 20:28
TILES-510,61518,TILES,Task,Closed,Fixed,02/06/2010 02:56,02/06/2010 18:14
TILES-509,61519,TILES,Bug,Closed,Fixed,01/06/2010 00:34,02/06/2010 18:32
TILES-508,61520,TILES,Task,Closed,Fixed,29/05/2010 03:10,02/06/2010 02:44
TILES-506,61521,TILES,Bug,Closed,Fixed,24/04/2010 01:52,03/05/2010 04:50
