Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
VYSPER-139,41169,VYSPER,New Feature,In Progress,,16/07/2009 06:17,
VYSPER-129,41179,VYSPER,New Feature,Open,,16/07/2009 06:13,
VYSPER-122,41186,VYSPER,New Feature,In Progress,,16/07/2009 06:10,
VYSPER-108,41200,VYSPER,New Feature,In Progress,,16/07/2009 06:06,
VYSPER-101,41207,VYSPER,New Feature,Open,,16/07/2009 05:48,
VYSPER-268,41041,VYSPER,New Feature,Open,,19/02/2011 03:02,
VYSPER-173,41135,VYSPER,Bug,Closed,Fixed,14/08/2009 15:58,09/09/2010 16:21
VYSPER-100,41208,VYSPER,New Feature,In Progress,,16/07/2009 05:46,
VYSPER-34,41274,VYSPER,Task,Open,,20/04/2009 16:14,
VYSPER-176,41132,VYSPER,Improvement,Resolved,Fixed,20/08/2009 14:57,01/09/2009 18:12
VYSPER-175,41133,VYSPER,Test,Resolved,Not A Problem,14/08/2009 16:04,28/04/2010 22:07
VYSPER-273,41036,VYSPER,Bug,Closed,Fixed,06/03/2011 20:10,06/03/2011 20:15
VYSPER-283,41026,VYSPER,Improvement,Closed,Fixed,30/05/2011 22:16,30/05/2011 22:24
VYSPER-272,41037,VYSPER,Bug,Closed,Fixed,06/03/2011 15:58,06/03/2011 20:15
VYSPER-14,41294,VYSPER,Bug,Resolved,Fixed,04/06/2008 04:34,13/07/2012 02:47
VYSPER-13,41295,VYSPER,Bug,Open,,03/11/2007 16:26,
VYSPER-12,41296,VYSPER,Bug,In Progress,,11/11/2008 23:10,
VYSPER-11,41297,VYSPER,Bug,Open,,03/11/2007 16:29,
VYSPER-10,41298,VYSPER,Bug,Resolved,Fixed,07/11/2008 14:45,04/08/2009 17:24
VYSPER-282,41027,VYSPER,Improvement,Open,,20/04/2011 19:24,
VYSPER-281,41028,VYSPER,Bug,Closed,Fixed,27/03/2011 21:16,27/03/2011 21:17
VYSPER-157,41151,VYSPER,Bug,Resolved,Cannot Reproduce,29/07/2009 21:18,03/08/2009 03:14
VYSPER-280,41029,VYSPER,Improvement,Open,,23/03/2011 20:16,
VYSPER-279,41030,VYSPER,Improvement,Closed,Fixed,23/03/2011 18:15,23/03/2011 18:26
VYSPER-19,41289,VYSPER,Bug,Closed,Fixed,27/04/2009 04:37,28/04/2009 17:39
VYSPER-278,41031,VYSPER,Improvement,Open,,23/03/2011 06:11,
VYSPER-277,41032,VYSPER,Improvement,Closed,Fixed,23/03/2011 05:50,23/03/2011 05:53
VYSPER-18,41290,VYSPER,Bug,Open,,04/11/2007 20:19,
VYSPER-276,41033,VYSPER,New Feature,Closed,Fixed,23/03/2011 05:40,23/03/2011 18:26
VYSPER-271,41038,VYSPER,Bug,Closed,Fixed,06/03/2011 06:41,06/03/2011 06:45
VYSPER-270,41039,VYSPER,Bug,Closed,Fixed,06/03/2011 06:38,06/03/2011 06:45
VYSPER-275,41034,VYSPER,Bug,Closed,Fixed,15/03/2011 01:03,15/03/2011 02:10
VYSPER-347,40963,VYSPER,New Feature,Resolved,Fixed,08/07/2013 17:47,08/07/2013 17:52
VYSPER-346,40964,VYSPER,Bug,Resolved,Fixed,06/07/2013 00:44,08/07/2013 23:13
VYSPER-345,40965,VYSPER,Improvement,Resolved,Fixed,04/07/2013 16:41,08/07/2013 17:57
VYSPER-344,40966,VYSPER,Bug,Resolved,Fixed,01/07/2013 18:45,02/07/2013 23:00
VYSPER-343,40967,VYSPER,Bug,Closed,Fixed,21/06/2013 23:17,21/06/2013 23:47
VYSPER-342,40968,VYSPER,Bug,Resolved,Fixed,17/06/2013 17:45,17/06/2013 20:51
VYSPER-341,40969,VYSPER,Bug,Resolved,Fixed,03/06/2013 05:46,04/06/2013 02:25
VYSPER-340,40970,VYSPER,Question,Open,,26/02/2013 18:15,
VYSPER-339,40971,VYSPER,Improvement,Open,,05/02/2013 02:29,
VYSPER-327,40983,VYSPER,New Feature,Open,,28/09/2012 21:16,
VYSPER-274,41035,VYSPER,Bug,Closed,Fixed,12/03/2011 04:46,12/03/2011 16:20
VYSPER-269,41040,VYSPER,Bug,Closed,Fixed,06/03/2011 06:37,06/03/2011 06:46
VYSPER-338,40972,VYSPER,Bug,Open,,24/01/2013 14:52,
VYSPER-337,40973,VYSPER,Improvement,Open,,18/12/2012 16:27,
VYSPER-336,40974,VYSPER,Bug,Resolved,Fixed,26/11/2012 17:52,08/06/2013 05:26
VYSPER-170,41138,VYSPER,New Feature,Open,,04/08/2009 17:21,
VYSPER-335,40975,VYSPER,Bug,Resolved,Fixed,21/11/2012 18:25,21/11/2012 19:06
VYSPER-334,40976,VYSPER,Bug,Resolved,Fixed,20/11/2012 14:20,20/11/2012 16:05
VYSPER-333,40977,VYSPER,Bug,Open,,20/11/2012 13:49,
VYSPER-332,40978,VYSPER,Bug,Open,,02/11/2012 14:36,
VYSPER-331,40979,VYSPER,Improvement,Open,,31/10/2012 02:52,
VYSPER-330,40980,VYSPER,Bug,Resolved,Fixed,23/10/2012 16:23,23/10/2012 17:38
VYSPER-329,40981,VYSPER,Bug,Resolved,Fixed,06/10/2012 01:35,02/07/2013 22:43
VYSPER-328,40982,VYSPER,Bug,Resolved,Fixed,30/09/2012 05:06,23/10/2012 17:37
VYSPER-326,40984,VYSPER,Bug,Closed,Not A Problem,22/09/2012 01:30,23/09/2012 02:49
VYSPER-325,40985,VYSPER,Bug,Resolved,Fixed,20/09/2012 15:23,09/10/2012 01:29
