 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.26,1.57,2.62,0.7,0.61,0.44,0.09
01:00 - 02:00,0.26,1.4,0.61,0.44,0.17,0.61,0.0
02:00 - 03:00,0.0,0.26,0.35,0.26,0.0,0.44,0.35
03:00 - 04:00,0.09,0.52,0.17,0.35,0.17,0.17,0.17
04:00 - 05:00,0.61,0.17,0.26,0.44,0.17,0.17,0.09
05:00 - 06:00,0.09,0.52,0.7,0.26,0.17,0.09,0.09
06:00 - 07:00,0.44,0.26,0.17,0.44,0.35,0.17,0.17
07:00 - 08:00,0.35,0.35,0.26,0.17,0.17,0.0,0.09
08:00 - 09:00,0.26,0.35,0.44,0.17,0.44,0.09,0.09
09:00 - 10:00,0.17,0.26,0.17,0.44,0.26,0.17,0.87
10:00 - 11:00,0.09,0.35,0.17,0.09,0.09,0.0,0.52
11:00 - 12:00,0.09,0.09,0.35,0.35,0.17,0.0,0.0
12:00 - 13:00,0.09,0.0,1.14,0.35,0.35,0.26,0.09
13:00 - 14:00,0.17,0.09,0.17,0.61,0.61,0.0,0.0
14:00 - 15:00,0.0,0.17,0.35,0.17,0.52,0.26,0.09
15:00 - 16:00,0.26,0.26,0.44,0.61,0.26,0.0,0.09
16:00 - 17:00,2.45,1.31,0.79,1.57,0.44,0.0,0.0
17:00 - 18:00,0.61,1.83,1.92,2.71,1.14,0.17,0.09
18:00 - 19:00,1.83,9.26,2.18,0.87,0.52,0.35,0.0
19:00 - 20:00,1.48,0.87,0.26,0.44,0.35,0.17,0.17
20:00 - 21:00,3.23,0.52,2.36,0.61,0.44,0.09,0.0
21:00 - 22:00,3.93,2.36,0.96,1.05,0.79,0.0,0.0
22:00 - 23:00,3.58,2.27,1.22,0.7,1.05,0.0,0.09
23:00 - 00:00,1.22,0.87,1.48,1.66,1.14,0.17,0.09
