 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.25,1.17,1.67,1.09,1.26,0.75,0.17
01:00 - 02:00,0.42,0.92,1.09,1.34,0.75,1.34,0.17
02:00 - 03:00,0.33,1.26,0.67,1.17,1.09,1.0,0.25
03:00 - 04:00,0.5,1.09,0.25,1.17,0.92,0.84,0.17
04:00 - 05:00,0.25,0.92,0.75,0.67,0.5,1.0,0.0
05:00 - 06:00,0.67,2.01,0.67,0.59,0.67,0.67,0.25
06:00 - 07:00,0.08,0.75,0.75,0.59,0.33,0.25,0.17
07:00 - 08:00,0.25,0.42,0.59,0.33,0.67,0.5,0.42
08:00 - 09:00,0.33,0.17,0.25,0.75,0.17,0.25,0.08
09:00 - 10:00,0.33,0.42,0.5,0.08,0.17,0.25,0.0
10:00 - 11:00,0.17,0.0,0.33,0.5,0.92,0.17,0.0
11:00 - 12:00,0.42,0.25,0.59,0.84,0.59,0.17,0.17
12:00 - 13:00,0.17,0.42,0.08,0.33,0.33,0.25,0.42
13:00 - 14:00,0.08,0.0,0.25,0.25,0.08,0.17,0.25
14:00 - 15:00,0.17,0.5,0.59,0.33,0.59,0.0,0.0
15:00 - 16:00,0.42,0.84,0.92,0.5,0.59,0.42,0.0
16:00 - 17:00,0.42,1.0,1.0,1.26,0.75,0.0,0.0
17:00 - 18:00,1.34,1.0,0.92,1.0,0.84,0.08,0.33
18:00 - 19:00,1.0,0.84,0.75,1.26,0.42,0.0,0.17
19:00 - 20:00,1.0,0.92,1.0,1.0,0.42,0.25,0.08
20:00 - 21:00,0.5,0.5,0.84,1.0,1.17,0.0,0.08
21:00 - 22:00,1.09,0.59,1.26,0.75,1.0,0.59,0.75
22:00 - 23:00,1.09,1.51,2.01,0.92,0.75,0.17,1.17
23:00 - 00:00,1.09,1.42,1.09,1.26,1.26,0.33,0.08
