 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.52,0.67,0.5,0.78,0.69,0.72,0.77
01:00 - 02:00,0.84,0.52,0.83,0.78,0.87,0.61,0.63
02:00 - 03:00,0.28,0.37,0.44,0.15,0.19,0.31,0.29
03:00 - 04:00,0.2,0.44,0.84,0.25,0.51,0.57,0.07
04:00 - 05:00,0.1,0.47,0.53,0.59,0.29,0.17,0.07
05:00 - 06:00,0.2,0.22,0.31,0.12,0.14,0.11,0.23
06:00 - 07:00,0.04,0.13,0.56,0.34,0.23,0.6,0.5
07:00 - 08:00,0.19,0.53,0.56,0.3,0.67,0.31,0.28
08:00 - 09:00,0.63,0.48,0.61,0.41,0.47,0.38,0.37
09:00 - 10:00,0.08,1.94,0.18,0.41,0.19,0.2,0.34
10:00 - 11:00,0.67,0.49,0.79,0.89,0.58,0.42,0.23
11:00 - 12:00,0.63,0.67,0.31,0.45,0.45,0.21,0.43
12:00 - 13:00,1.07,0.39,0.25,0.55,0.31,0.42,0.09
13:00 - 14:00,0.58,0.44,0.3,0.53,0.42,0.69,0.37
14:00 - 15:00,1.39,1.5,1.42,1.26,1.05,1.54,1.19
15:00 - 16:00,1.51,1.61,1.18,1.56,1.53,1.86,2.68
16:00 - 17:00,0.96,0.95,1.22,1.16,1.03,0.41,1.06
17:00 - 18:00,0.58,0.85,2.22,0.56,0.61,0.64,0.46
18:00 - 19:00,0.56,0.19,0.43,0.86,2.05,1.03,0.58
19:00 - 20:00,0.39,0.32,0.23,0.38,0.39,0.74,0.26
20:00 - 21:00,0.3,0.52,0.25,0.26,0.34,0.5,0.18
21:00 - 22:00,0.38,0.69,0.29,0.26,0.4,1.11,0.34
22:00 - 23:00,0.36,0.64,0.39,0.77,0.34,0.53,0.58
23:00 - 00:00,1.05,0.4,0.69,0.48,0.85,0.36,0.58
