 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.23,0.12,0.23,1.04,0.93,0.46,0.23
01:00 - 02:00,0.35,0.35,0.69,0.58,0.69,0.12,0.46
02:00 - 03:00,0.69,0.35,0.58,0.58,1.39,1.16,0.12
03:00 - 04:00,0.69,0.81,0.58,0.35,0.69,0.35,0.35
04:00 - 05:00,0.23,0.12,0.69,0.46,0.35,0.23,1.04
05:00 - 06:00,0.23,0.69,0.46,0.35,0.35,0.81,0.0
06:00 - 07:00,0.12,0.46,0.23,0.12,0.23,0.46,0.35
07:00 - 08:00,0.58,0.23,0.12,0.0,1.16,0.12,0.46
08:00 - 09:00,0.0,0.0,0.12,0.35,0.35,0.12,0.35
09:00 - 10:00,0.23,0.23,1.16,0.35,0.0,0.0,0.23
10:00 - 11:00,0.81,0.0,1.16,0.12,0.35,0.23,0.12
11:00 - 12:00,0.46,0.46,0.46,0.23,0.12,0.35,0.0
12:00 - 13:00,0.69,0.93,1.27,0.93,1.97,0.0,0.35
13:00 - 14:00,1.5,0.93,0.93,1.85,1.39,0.12,0.58
14:00 - 15:00,1.62,1.5,1.39,1.39,1.16,0.58,0.35
15:00 - 16:00,0.81,0.46,0.69,0.69,0.93,0.35,0.0
16:00 - 17:00,3.01,1.62,1.04,1.27,0.58,0.0,0.23
17:00 - 18:00,2.89,1.62,1.16,1.04,0.58,0.46,0.0
18:00 - 19:00,1.27,0.81,2.08,0.58,0.58,0.35,0.0
19:00 - 20:00,2.2,1.39,1.5,0.46,0.35,0.35,0.58
20:00 - 21:00,1.04,0.58,1.04,0.93,0.69,0.35,0.81
21:00 - 22:00,1.97,0.23,0.69,0.35,0.46,0.12,0.35
22:00 - 23:00,0.35,0.0,0.23,0.0,0.0,0.0,0.35
23:00 - 00:00,0.81,0.0,0.35,0.35,0.12,0.12,0.23
