 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.04,0.04,0.08,0.07,0.12,0.05,0.01
01:00 - 02:00,0.02,0.06,0.06,0.07,0.05,0.06,0.0
02:00 - 03:00,0.05,0.04,0.07,0.02,0.04,0.01,0.01
03:00 - 04:00,0.24,0.26,0.14,0.26,0.08,0.12,0.02
04:00 - 05:00,0.25,0.43,0.4,0.77,0.46,0.21,0.04
05:00 - 06:00,0.32,0.5,0.44,0.45,0.33,0.09,0.11
06:00 - 07:00,0.49,0.62,0.7,0.66,0.64,0.15,0.05
07:00 - 08:00,0.87,1.34,1.16,1.2,0.62,0.12,0.05
08:00 - 09:00,1.26,1.8,1.59,1.71,1.28,0.06,0.01
09:00 - 10:00,1.85,1.97,2.5,2.24,1.63,0.09,0.08
10:00 - 11:00,1.86,2.01,1.76,1.87,1.34,0.02,0.02
11:00 - 12:00,1.28,1.61,1.64,1.4,1.26,0.05,0.01
12:00 - 13:00,1.39,1.98,1.95,1.91,1.42,0.05,0.05
13:00 - 14:00,1.63,2.06,2.01,2.29,1.22,0.06,0.06
14:00 - 15:00,2.05,1.98,2.04,2.18,1.44,0.09,0.08
15:00 - 16:00,1.36,1.63,1.91,1.77,1.2,0.02,0.07
16:00 - 17:00,0.75,1.04,1.21,1.22,0.64,0.08,0.08
17:00 - 18:00,0.33,0.59,0.71,0.56,0.34,0.06,0.01
18:00 - 19:00,0.19,0.31,0.38,0.49,0.15,0.0,0.01
19:00 - 20:00,0.21,0.21,0.42,0.2,0.31,0.05,0.02
20:00 - 21:00,0.21,0.19,0.37,0.5,0.17,0.02,0.07
21:00 - 22:00,0.13,0.17,0.21,0.18,0.19,0.04,0.12
22:00 - 23:00,0.08,0.12,0.18,0.15,0.13,0.0,0.02
23:00 - 00:00,0.04,0.07,0.06,0.17,0.09,0.02,0.01
