 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.97,1.09,1.21,0.36,1.09,0.24,0.0
01:00 - 02:00,0.36,0.73,1.58,0.0,0.73,0.73,0.0
02:00 - 03:00,0.12,0.24,1.21,0.0,0.12,0.12,0.0
03:00 - 04:00,0.12,0.36,0.12,1.33,1.21,0.0,1.58
04:00 - 05:00,0.24,0.73,2.18,0.36,0.12,0.49,0.36
05:00 - 06:00,1.33,1.46,0.73,0.61,0.61,0.36,0.0
06:00 - 07:00,0.0,0.0,0.24,1.09,0.24,0.12,1.21
07:00 - 08:00,0.0,1.09,0.0,0.0,0.0,0.0,0.0
08:00 - 09:00,0.12,0.24,0.0,0.0,0.0,0.0,0.0
09:00 - 10:00,0.12,0.12,0.12,0.0,0.0,0.0,0.0
10:00 - 11:00,0.36,0.0,0.61,0.12,0.24,0.12,0.0
11:00 - 12:00,0.12,0.61,1.21,0.12,0.36,0.0,0.0
12:00 - 13:00,0.49,0.36,0.73,0.49,0.24,0.0,0.12
13:00 - 14:00,0.36,0.24,0.36,1.09,0.0,0.0,0.0
14:00 - 15:00,6.19,3.16,2.31,2.18,1.94,0.0,0.12
15:00 - 16:00,2.67,1.21,0.97,0.73,0.85,2.06,3.76
16:00 - 17:00,0.49,0.36,0.61,0.73,0.12,2.06,2.31
17:00 - 18:00,0.24,0.49,0.85,0.61,0.24,0.97,1.58
18:00 - 19:00,0.24,0.49,1.82,1.09,0.24,0.0,0.12
19:00 - 20:00,1.33,0.36,1.09,0.24,0.49,0.0,0.0
20:00 - 21:00,0.24,0.36,0.36,0.73,1.58,0.36,0.0
21:00 - 22:00,1.21,0.97,0.36,0.24,0.36,0.24,0.12
22:00 - 23:00,0.73,0.61,0.0,0.61,0.49,1.46,0.0
23:00 - 00:00,0.61,0.73,0.85,0.36,0.61,0.0,0.12
