 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.28,0.93,0.42,0.93,1.78,0.98,0.14
01:00 - 02:00,0.28,1.26,0.84,0.89,0.89,0.42,0.47
02:00 - 03:00,0.79,0.7,0.42,0.28,0.47,0.37,0.33
03:00 - 04:00,0.47,0.79,0.75,0.84,0.65,0.56,0.47
04:00 - 05:00,0.47,0.89,0.56,0.37,0.56,0.47,0.09
05:00 - 06:00,0.28,0.47,0.28,0.47,0.89,0.23,0.33
06:00 - 07:00,0.23,0.61,0.37,0.51,0.37,0.33,0.09
07:00 - 08:00,0.23,0.28,0.23,0.28,0.19,0.0,0.09
08:00 - 09:00,0.19,0.33,0.23,0.05,0.09,0.14,0.09
09:00 - 10:00,0.14,0.23,0.19,0.23,0.14,0.05,0.05
10:00 - 11:00,0.23,0.19,0.28,0.14,0.14,0.09,0.23
11:00 - 12:00,0.05,0.56,0.14,0.14,0.28,0.19,0.09
12:00 - 13:00,0.28,0.33,0.51,0.05,0.14,0.05,0.23
13:00 - 14:00,0.28,0.33,0.28,0.33,0.23,0.33,0.19
14:00 - 15:00,0.79,0.7,1.21,0.56,0.51,0.37,0.33
15:00 - 16:00,1.12,1.03,0.98,1.54,1.17,0.37,0.47
16:00 - 17:00,1.82,1.12,1.36,1.31,1.26,0.14,0.09
17:00 - 18:00,1.96,1.12,1.17,1.54,1.21,0.19,0.33
18:00 - 19:00,1.78,0.89,0.98,0.7,0.61,0.23,0.05
19:00 - 20:00,0.56,1.64,0.75,0.89,0.37,0.14,0.05
20:00 - 21:00,1.07,1.07,1.73,1.26,1.31,0.33,0.14
21:00 - 22:00,0.98,1.96,1.31,1.54,2.06,0.23,0.09
22:00 - 23:00,1.54,1.03,1.21,0.93,1.03,0.23,0.28
23:00 - 00:00,0.98,0.84,1.12,1.54,1.31,0.23,0.14
