 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,1,2,1,1,0,0
01:00 - 02:00,1,4,0,1,3,4,0
02:00 - 03:00,4,4,3,1,1,1,2
03:00 - 04:00,0,1,1,7,4,0,0
04:00 - 05:00,3,4,3,3,3,1,0
05:00 - 06:00,4,2,4,2,2,0,1
06:00 - 07:00,4,4,2,8,3,0,0
07:00 - 08:00,13,14,9,8,5,0,1
08:00 - 09:00,9,15,16,17,12,0,2
09:00 - 10:00,13,13,20,12,15,2,1
10:00 - 11:00,12,7,23,17,10,2,3
11:00 - 12:00,17,11,27,7,10,1,1
12:00 - 13:00,11,11,18,6,13,1,1
13:00 - 14:00,17,14,20,7,9,0,0
14:00 - 15:00,11,7,17,8,4,2,1
15:00 - 16:00,11,10,12,6,0,4,1
16:00 - 17:00,12,6,8,3,2,2,0
17:00 - 18:00,6,4,9,6,0,0,1
18:00 - 19:00,4,1,2,2,4,1,0
19:00 - 20:00,3,4,2,2,5,3,0
20:00 - 21:00,4,2,5,6,0,0,2
21:00 - 22:00,3,0,5,4,1,1,0
22:00 - 23:00,3,7,3,0,2,0,0
23:00 - 00:00,1,2,2,0,0,2,1
