 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.24,0.0,0.0,0.0
02:00 - 03:00,0.24,0.0,0.24,0.0,0.24,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.24,0.24,0.0
04:00 - 05:00,0.24,0.0,0.0,0.72,0.0,0.0,0.0
05:00 - 06:00,0.24,0.24,0.0,0.0,0.48,0.48,0.0
06:00 - 07:00,0.24,1.2,0.72,0.48,0.48,0.0,0.0
07:00 - 08:00,0.72,0.48,1.44,2.16,0.48,0.24,0.48
08:00 - 09:00,0.96,1.2,1.44,1.44,1.44,1.68,0.96
09:00 - 10:00,2.4,0.24,0.72,1.44,1.2,1.2,0.48
10:00 - 11:00,1.68,1.68,2.16,0.96,1.2,0.0,0.24
11:00 - 12:00,0.72,0.48,1.44,0.24,1.92,0.72,0.24
12:00 - 13:00,2.64,0.24,1.92,1.44,1.2,0.72,0.48
13:00 - 14:00,2.88,1.68,0.72,0.96,1.44,0.24,0.0
14:00 - 15:00,0.96,3.12,0.72,0.96,0.96,0.24,0.96
15:00 - 16:00,0.72,1.2,1.68,1.2,0.96,0.96,0.0
16:00 - 17:00,1.2,1.92,1.2,0.48,1.92,0.48,0.72
17:00 - 18:00,1.44,1.68,1.2,0.96,0.72,0.48,0.24
18:00 - 19:00,0.24,0.48,0.48,0.24,0.24,0.0,0.48
19:00 - 20:00,1.68,0.72,0.48,0.72,0.0,0.0,0.0
20:00 - 21:00,0.48,0.96,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.48,0.0,0.24,0.72,0.0,0.24,0.0
22:00 - 23:00,0.24,0.72,0.24,0.0,0.0,0.24,0.0
23:00 - 00:00,0.0,0.24,0.0,0.0,0.0,0.0,0.0
