 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,0,0,0,0,0
01:00 - 02:00,0,0,0,0,0,0,0
02:00 - 03:00,0,1,0,0,0,0,0
03:00 - 04:00,1,0,0,0,0,0,0
04:00 - 05:00,1,3,1,0,0,0,0
05:00 - 06:00,3,1,5,7,3,2,0
06:00 - 07:00,3,6,2,1,0,3,0
07:00 - 08:00,0,4,4,4,2,2,1
08:00 - 09:00,5,9,5,3,6,6,2
09:00 - 10:00,4,6,5,3,8,1,7
10:00 - 11:00,7,5,2,8,5,0,3
11:00 - 12:00,3,2,5,12,5,2,1
12:00 - 13:00,4,1,6,3,3,4,1
13:00 - 14:00,6,5,9,4,5,1,5
14:00 - 15:00,2,6,2,4,3,0,4
15:00 - 16:00,5,6,5,6,2,2,1
16:00 - 17:00,2,1,2,0,4,0,2
17:00 - 18:00,3,4,1,2,0,3,0
18:00 - 19:00,2,2,1,2,3,0,4
19:00 - 20:00,3,3,5,2,0,0,0
20:00 - 21:00,3,1,2,0,0,0,0
21:00 - 22:00,0,2,0,1,0,0,0
22:00 - 23:00,0,0,2,0,0,0,0
23:00 - 00:00,0,0,0,0,1,0,0
