 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,36,36,35,28,24,0
01:00 - 02:00,3,21,14,13,11,12,1
02:00 - 03:00,1,2,5,6,3,8,1
03:00 - 04:00,0,1,3,4,0,1,0
04:00 - 05:00,1,1,3,2,7,1,0
05:00 - 06:00,1,1,3,3,2,1,0
06:00 - 07:00,5,4,2,0,2,0,0
07:00 - 08:00,1,2,2,5,7,0,0
08:00 - 09:00,4,1,3,8,4,1,0
09:00 - 10:00,7,6,3,5,8,2,0
10:00 - 11:00,8,7,12,13,12,1,1
11:00 - 12:00,8,11,13,8,8,7,0
12:00 - 13:00,11,15,8,7,15,1,1
13:00 - 14:00,21,12,13,3,9,0,0
14:00 - 15:00,18,17,19,13,15,3,2
15:00 - 16:00,33,28,15,13,18,1,2
16:00 - 17:00,26,29,15,17,33,1,1
17:00 - 18:00,56,46,51,64,57,0,2
18:00 - 19:00,82,72,52,69,99,0,1
19:00 - 20:00,34,34,32,48,48,0,3
20:00 - 21:00,21,21,16,27,20,0,3
21:00 - 22:00,37,72,59,61,81,2,2
22:00 - 23:00,40,64,65,50,78,6,2
23:00 - 00:00,38,61,50,57,54,0,1
