 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.34,0.58,0.52,0.89,0.42,0.08,0.1
01:00 - 02:00,0.45,0.6,0.86,0.76,0.6,0.05,0.05
02:00 - 03:00,0.81,0.81,0.92,1.13,1.07,0.08,0.18
03:00 - 04:00,0.84,0.86,0.97,0.39,0.76,0.16,0.13
04:00 - 05:00,0.55,0.65,0.97,0.52,0.68,0.1,0.13
05:00 - 06:00,0.39,0.84,0.86,0.52,0.79,0.18,0.18
06:00 - 07:00,0.39,0.97,0.65,0.73,1.05,0.24,0.1
07:00 - 08:00,0.58,0.81,1.18,1.1,0.81,0.24,0.18
08:00 - 09:00,1.2,0.94,1.1,0.89,1.23,0.18,0.29
09:00 - 10:00,1.44,1.47,1.7,1.57,1.34,0.13,0.31
10:00 - 11:00,1.18,1.39,1.2,1.34,1.28,0.21,0.37
11:00 - 12:00,1.07,1.52,1.2,1.47,1.62,0.16,0.08
12:00 - 13:00,0.92,1.02,1.07,1.18,1.05,0.26,0.18
13:00 - 14:00,0.84,1.47,1.28,1.2,1.15,0.31,0.29
14:00 - 15:00,1.05,1.23,1.26,1.23,1.13,0.18,0.08
15:00 - 16:00,0.81,1.15,1.23,0.86,1.02,0.16,0.05
16:00 - 17:00,0.84,1.18,0.86,0.79,0.73,0.24,0.13
17:00 - 18:00,0.63,0.37,0.84,0.6,0.31,0.1,0.24
18:00 - 19:00,0.45,0.24,0.55,0.58,0.24,0.03,0.26
19:00 - 20:00,0.24,0.18,0.18,0.29,0.05,0.16,0.08
20:00 - 21:00,0.24,0.31,0.26,0.21,0.08,0.05,0.18
21:00 - 22:00,0.1,0.29,0.42,0.13,0.13,0.16,0.1
22:00 - 23:00,0.21,0.13,0.21,0.26,0.13,0.05,0.21
23:00 - 00:00,0.21,0.29,0.21,0.31,0.1,0.0,0.21
