 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.15,0.15,0.44,0.0,0.44,0.0
01:00 - 02:00,0.0,0.73,0.44,0.58,0.0,0.15,0.0
02:00 - 03:00,0.0,0.44,0.0,0.29,0.0,0.0,0.15
03:00 - 04:00,0.0,0.0,0.58,0.0,0.15,0.0,0.0
04:00 - 05:00,0.0,0.29,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.29,0.0,0.0,0.73,0.0,0.15,0.0
06:00 - 07:00,0.29,0.29,0.15,0.29,0.44,0.0,0.0
07:00 - 08:00,0.0,0.15,0.29,0.29,0.15,0.0,0.0
08:00 - 09:00,0.15,0.0,0.44,0.44,0.44,0.15,0.0
09:00 - 10:00,0.44,0.29,0.58,0.15,0.29,0.0,0.0
10:00 - 11:00,1.02,0.88,0.0,0.0,0.29,0.15,0.0
11:00 - 12:00,0.15,0.15,0.15,0.58,0.15,0.0,0.0
12:00 - 13:00,0.58,0.15,0.29,0.44,0.29,0.0,0.0
13:00 - 14:00,0.58,1.75,0.29,0.88,0.58,0.0,0.0
14:00 - 15:00,0.44,1.61,0.58,1.32,0.58,0.0,0.0
15:00 - 16:00,1.61,3.65,1.61,1.75,1.17,0.15,0.0
16:00 - 17:00,2.92,1.61,1.46,0.58,1.17,0.0,0.0
17:00 - 18:00,2.49,0.88,1.61,2.78,0.88,0.0,0.15
18:00 - 19:00,2.19,3.95,1.75,3.07,1.46,0.0,0.0
19:00 - 20:00,1.9,3.51,1.9,1.75,1.75,0.15,0.0
20:00 - 21:00,2.49,1.9,1.75,2.49,0.44,0.0,0.88
21:00 - 22:00,2.34,1.17,1.02,1.9,1.17,0.0,0.15
22:00 - 23:00,0.73,1.02,1.32,0.44,0.58,0.0,0.0
23:00 - 00:00,0.29,1.02,0.15,0.15,0.73,0.0,0.29
