 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,2,10,7,4,3,0,0
01:00 - 02:00,5,5,10,13,6,2,0
02:00 - 03:00,9,8,17,31,10,2,0
03:00 - 04:00,4,11,29,15,9,0,2
04:00 - 05:00,16,16,13,21,9,0,2
05:00 - 06:00,9,11,10,17,20,4,2
06:00 - 07:00,24,28,60,39,27,2,0
07:00 - 08:00,17,38,86,37,20,0,1
08:00 - 09:00,25,32,35,74,45,0,0
09:00 - 10:00,23,48,43,49,41,3,0
10:00 - 11:00,49,49,50,115,58,6,0
11:00 - 12:00,20,79,49,53,39,0,1
12:00 - 13:00,54,74,256,115,36,0,7
13:00 - 14:00,71,61,98,93,45,0,3
14:00 - 15:00,50,47,106,117,58,0,2
15:00 - 16:00,19,63,100,47,34,0,1
16:00 - 17:00,20,29,32,37,11,0,0
17:00 - 18:00,14,23,22,29,16,1,3
18:00 - 19:00,20,25,49,28,26,1,3
19:00 - 20:00,10,14,38,17,16,0,1
20:00 - 21:00,46,21,29,14,19,0,2
21:00 - 22:00,22,43,15,10,6,2,4
22:00 - 23:00,4,7,8,3,6,0,0
23:00 - 00:00,3,9,10,2,4,0,0
