 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.04,0.0,0.02,0.1,0.02,0.0,0.0
01:00 - 02:00,0.1,0.2,0.08,0.06,0.06,0.02,0.0
02:00 - 03:00,0.24,0.06,0.16,0.08,0.06,0.0,0.0
03:00 - 04:00,0.24,0.22,0.08,0.14,0.44,0.02,0.0
04:00 - 05:00,0.58,0.34,0.94,0.74,0.72,0.04,0.02
05:00 - 06:00,1.97,0.94,0.88,0.78,0.92,0.02,0.06
06:00 - 07:00,1.06,1.0,1.24,1.89,1.24,0.02,0.02
07:00 - 08:00,0.84,0.78,1.18,1.04,0.98,0.02,0.02
08:00 - 09:00,1.58,0.88,1.62,1.42,0.98,0.08,0.04
09:00 - 10:00,1.76,1.78,1.85,1.58,1.54,0.06,0.08
10:00 - 11:00,3.79,2.63,2.37,2.41,2.23,0.18,0.06
11:00 - 12:00,3.47,2.03,1.4,2.25,1.78,0.02,0.08
12:00 - 13:00,1.42,2.41,1.38,1.56,1.0,0.1,0.08
13:00 - 14:00,1.54,1.14,1.58,1.12,0.58,0.16,0.18
14:00 - 15:00,0.96,1.08,0.9,1.34,0.54,0.12,0.08
15:00 - 16:00,1.54,1.06,0.8,1.12,0.98,0.02,0.18
16:00 - 17:00,0.7,0.56,1.28,0.74,0.72,0.02,0.12
17:00 - 18:00,0.48,0.76,0.72,0.66,0.56,0.02,0.12
18:00 - 19:00,0.32,0.44,0.56,0.48,0.38,0.0,0.06
19:00 - 20:00,0.24,0.12,0.24,0.06,0.18,0.0,0.08
20:00 - 21:00,0.06,0.14,0.08,0.2,0.04,0.02,0.04
21:00 - 22:00,0.06,0.08,0.02,0.2,0.0,0.02,0.0
22:00 - 23:00,0.18,0.06,0.02,0.16,0.04,0.02,0.04
23:00 - 00:00,0.1,0.06,0.08,0.06,0.04,0.04,0.04
