 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,15,12,20,26,18,33,21
01:00 - 02:00,18,20,23,23,14,23,3
02:00 - 03:00,15,22,29,18,13,12,8
03:00 - 04:00,2,17,17,8,19,21,2
04:00 - 05:00,9,13,45,14,27,22,5
05:00 - 06:00,9,16,23,20,34,15,4
06:00 - 07:00,4,13,21,15,32,12,8
07:00 - 08:00,2,19,6,9,10,5,3
08:00 - 09:00,14,8,15,3,9,6,1
09:00 - 10:00,2,4,4,2,10,1,0
10:00 - 11:00,2,10,0,2,11,4,0
11:00 - 12:00,9,6,10,15,1,1,0
12:00 - 13:00,13,11,19,11,8,2,3
13:00 - 14:00,14,13,12,9,10,3,3
14:00 - 15:00,17,12,10,12,13,4,4
15:00 - 16:00,17,13,11,11,8,10,3
16:00 - 17:00,4,19,10,8,8,6,2
17:00 - 18:00,16,15,32,14,18,13,9
18:00 - 19:00,12,14,23,12,12,6,9
19:00 - 20:00,18,18,13,14,14,2,1
20:00 - 21:00,13,11,14,11,10,11,3
21:00 - 22:00,13,16,17,13,12,7,4
22:00 - 23:00,54,9,15,28,19,9,6
23:00 - 00:00,17,11,15,22,23,9,11
