 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.58,1.15,0.77,0.38,0.77,1.15,0.38
01:00 - 02:00,0.38,1.92,1.92,1.54,1.15,0.58,0.19
02:00 - 03:00,0.77,1.92,1.54,1.15,1.15,1.34,0.19
03:00 - 04:00,0.58,0.58,1.54,0.58,1.15,1.15,0.77
04:00 - 05:00,0.58,1.73,1.54,0.96,0.38,0.96,0.19
05:00 - 06:00,0.96,1.15,0.38,1.73,0.77,0.58,0.19
06:00 - 07:00,0.0,1.34,0.38,0.96,1.54,0.77,0.38
07:00 - 08:00,0.0,0.58,0.58,0.58,0.77,0.19,0.58
08:00 - 09:00,0.38,0.77,0.38,0.58,0.19,0.19,0.38
09:00 - 10:00,0.19,0.19,0.0,0.38,0.19,0.77,0.19
10:00 - 11:00,0.38,0.19,0.38,0.0,0.58,0.0,0.58
11:00 - 12:00,0.19,0.77,0.77,0.19,0.38,0.0,0.0
12:00 - 13:00,0.77,0.0,0.19,0.19,0.58,0.0,0.19
13:00 - 14:00,0.38,0.38,0.38,0.0,0.19,0.38,0.19
14:00 - 15:00,0.77,0.38,0.77,0.58,0.19,0.19,0.0
15:00 - 16:00,0.19,0.58,1.15,0.58,0.19,0.0,0.19
16:00 - 17:00,0.38,0.58,0.0,0.19,0.0,0.38,0.0
17:00 - 18:00,0.58,0.19,0.77,0.58,0.58,0.0,0.38
18:00 - 19:00,0.58,0.38,0.38,1.34,0.96,0.58,0.58
19:00 - 20:00,0.77,0.58,0.0,0.77,0.58,0.38,0.58
20:00 - 21:00,0.96,0.96,0.19,0.77,0.58,0.19,0.0
21:00 - 22:00,0.38,1.54,0.77,1.54,0.96,0.19,0.58
22:00 - 23:00,1.54,1.15,0.38,1.73,0.77,0.19,0.38
23:00 - 00:00,0.96,0.19,1.15,0.96,0.58,0.19,0.38
