 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,49,98,87,64,100,70,64
01:00 - 02:00,55,76,62,80,59,55,33
02:00 - 03:00,62,65,73,65,65,45,28
03:00 - 04:00,51,65,64,64,53,35,25
04:00 - 05:00,49,58,59,47,63,31,21
05:00 - 06:00,56,58,52,70,60,19,25
06:00 - 07:00,74,101,82,71,63,31,28
07:00 - 08:00,77,93,98,88,81,44,38
08:00 - 09:00,94,106,117,106,95,42,39
09:00 - 10:00,105,112,127,113,113,45,49
10:00 - 11:00,120,95,88,99,98,54,72
11:00 - 12:00,117,90,95,95,88,65,53
12:00 - 13:00,102,108,98,123,79,69,58
13:00 - 14:00,125,130,103,113,111,57,63
14:00 - 15:00,144,147,109,135,117,64,50
15:00 - 16:00,131,149,150,141,127,58,65
16:00 - 17:00,150,159,143,124,145,54,75
17:00 - 18:00,152,163,159,136,117,65,60
18:00 - 19:00,151,157,162,126,134,69,82
19:00 - 20:00,171,152,148,125,132,54,51
20:00 - 21:00,144,128,146,140,117,40,74
21:00 - 22:00,124,147,149,139,119,47,65
22:00 - 23:00,109,108,120,119,103,48,47
23:00 - 00:00,120,94,110,88,101,37,52
