 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,31,111,138,141,119,79,7
01:00 - 02:00,26,108,119,77,87,50,11
02:00 - 03:00,31,74,69,70,1737,43,3
03:00 - 04:00,33,64,65,68,1902,21,6
04:00 - 05:00,56,75,62,61,72,13,25
05:00 - 06:00,56,73,72,68,64,27,21
06:00 - 07:00,86,66,66,60,107,17,14
07:00 - 08:00,97,90,105,98,77,14,16
08:00 - 09:00,139,156,110,132,92,22,23
09:00 - 10:00,130,176,136,149,135,34,25
10:00 - 11:00,168,253,165,178,185,36,22
11:00 - 12:00,227,205,192,220,227,71,17
12:00 - 13:00,168,184,172,150,168,38,28
13:00 - 14:00,179,189,197,155,172,40,30
14:00 - 15:00,205,213,253,213,210,29,24
15:00 - 16:00,196,225,233,200,179,47,40
16:00 - 17:00,180,240,186,185,240,26,25
17:00 - 18:00,188,203,203,207,236,44,24
18:00 - 19:00,208,229,195,161,154,26,30
19:00 - 20:00,114,130,150,199,161,27,24
20:00 - 21:00,132,182,131,148,112,33,21
21:00 - 22:00,182,170,157,217,162,26,23
22:00 - 23:00,143,175,184,144,113,31,22
23:00 - 00:00,147,138,152,145,119,9,31
