 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.14,0.51,0.63,0.64,0.54,0.36,0.03
01:00 - 02:00,0.12,0.49,0.54,0.35,0.4,0.23,0.05
02:00 - 03:00,0.14,0.34,0.31,0.32,7.91,0.2,0.01
03:00 - 04:00,0.15,0.29,0.3,0.31,8.66,0.1,0.03
04:00 - 05:00,0.26,0.34,0.28,0.28,0.33,0.06,0.11
05:00 - 06:00,0.26,0.33,0.33,0.31,0.29,0.12,0.1
06:00 - 07:00,0.39,0.3,0.3,0.27,0.49,0.08,0.06
07:00 - 08:00,0.44,0.41,0.48,0.45,0.35,0.06,0.07
08:00 - 09:00,0.63,0.71,0.5,0.6,0.42,0.1,0.1
09:00 - 10:00,0.59,0.8,0.62,0.68,0.61,0.15,0.11
10:00 - 11:00,0.77,1.15,0.75,0.81,0.84,0.16,0.1
11:00 - 12:00,1.03,0.93,0.87,1.0,1.03,0.32,0.08
12:00 - 13:00,0.77,0.84,0.78,0.68,0.77,0.17,0.13
13:00 - 14:00,0.82,0.86,0.9,0.71,0.78,0.18,0.14
14:00 - 15:00,0.93,0.97,1.15,0.97,0.96,0.13,0.11
15:00 - 16:00,0.89,1.02,1.06,0.91,0.82,0.21,0.18
16:00 - 17:00,0.82,1.09,0.85,0.84,1.09,0.12,0.11
17:00 - 18:00,0.86,0.92,0.92,0.94,1.07,0.2,0.11
18:00 - 19:00,0.95,1.04,0.89,0.73,0.7,0.12,0.14
19:00 - 20:00,0.52,0.59,0.68,0.91,0.73,0.12,0.11
20:00 - 21:00,0.6,0.83,0.6,0.67,0.51,0.15,0.1
21:00 - 22:00,0.83,0.77,0.72,0.99,0.74,0.12,0.1
22:00 - 23:00,0.65,0.8,0.84,0.66,0.51,0.14,0.1
23:00 - 00:00,0.67,0.63,0.69,0.66,0.54,0.04,0.14
