 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,3,15,19,15,9,10,2
01:00 - 02:00,5,34,12,10,17,15,1
02:00 - 03:00,4,11,9,6,10,3,0
03:00 - 04:00,8,9,1,3,9,2,0
04:00 - 05:00,3,5,1,8,7,9,0
05:00 - 06:00,3,20,2,6,4,2,6
06:00 - 07:00,8,5,5,8,5,2,0
07:00 - 08:00,4,3,8,6,9,2,0
08:00 - 09:00,6,5,7,12,9,0,1
09:00 - 10:00,5,6,4,1,7,1,0
10:00 - 11:00,5,6,5,2,9,1,1
11:00 - 12:00,1,4,2,3,2,0,1
12:00 - 13:00,4,1,2,2,5,0,0
13:00 - 14:00,9,1,8,2,3,2,0
14:00 - 15:00,7,2,8,4,2,2,1
15:00 - 16:00,9,3,3,2,1,2,2
16:00 - 17:00,10,14,6,9,11,2,0
17:00 - 18:00,17,10,22,14,16,1,0
18:00 - 19:00,15,23,32,17,23,1,3
19:00 - 20:00,20,35,17,24,21,0,4
20:00 - 21:00,18,19,12,19,14,0,4
21:00 - 22:00,22,25,13,12,18,0,1
22:00 - 23:00,36,14,25,15,18,0,0
23:00 - 00:00,25,30,32,26,17,0,0
