 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,0,3,0,0,0
01:00 - 02:00,1,2,1,0,0,0,2
02:00 - 03:00,0,0,1,0,0,0,1
03:00 - 04:00,0,0,1,0,3,0,0
04:00 - 05:00,0,1,2,0,1,0,1
05:00 - 06:00,4,5,2,6,0,1,1
06:00 - 07:00,17,9,6,13,9,2,0
07:00 - 08:00,15,7,8,8,15,1,0
08:00 - 09:00,33,14,16,9,21,0,0
09:00 - 10:00,45,17,22,28,23,1,0
10:00 - 11:00,17,13,10,27,33,0,0
11:00 - 12:00,23,22,17,16,19,0,0
12:00 - 13:00,39,21,26,27,15,1,1
13:00 - 14:00,29,23,15,6,16,0,0
14:00 - 15:00,12,20,7,12,18,0,6
15:00 - 16:00,17,7,22,11,12,1,1
16:00 - 17:00,7,12,8,12,6,3,1
17:00 - 18:00,7,13,5,7,2,0,2
18:00 - 19:00,3,1,3,1,0,0,0
19:00 - 20:00,2,1,3,2,1,3,1
20:00 - 21:00,1,2,0,0,0,0,0
21:00 - 22:00,1,1,1,1,1,1,0
22:00 - 23:00,0,0,0,0,0,0,0
23:00 - 00:00,1,0,1,1,0,0,0
