 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,5,11,13,11,16,8,4
01:00 - 02:00,6,16,16,14,11,7,4
02:00 - 03:00,15,9,13,14,15,8,5
03:00 - 04:00,5,16,9,17,15,6,1
04:00 - 05:00,9,12,13,15,7,5,6
05:00 - 06:00,14,23,28,16,17,12,6
06:00 - 07:00,25,25,26,26,27,8,9
07:00 - 08:00,30,34,42,38,34,15,10
08:00 - 09:00,34,58,41,43,55,10,14
09:00 - 10:00,56,59,46,60,65,19,24
10:00 - 11:00,53,61,48,41,54,12,20
11:00 - 12:00,53,57,58,47,56,23,15
12:00 - 13:00,54,61,48,51,44,29,24
13:00 - 14:00,58,65,66,48,41,27,22
14:00 - 15:00,49,68,68,66,51,24,23
15:00 - 16:00,72,54,48,60,52,17,20
16:00 - 17:00,59,74,77,46,53,26,25
17:00 - 18:00,73,76,52,62,41,14,21
18:00 - 19:00,66,54,73,53,37,22,17
19:00 - 20:00,51,55,54,41,44,21,3
20:00 - 21:00,44,43,41,51,35,17,13
21:00 - 22:00,28,30,36,33,28,3,10
22:00 - 23:00,16,26,32,35,20,7,13
23:00 - 00:00,11,19,21,15,17,3,3
