Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
FABG-1039,46876,FABG,Bug,false,To Do,,2021-05-23 16:17:12,
FABG-1038,46860,FABG,Bug,false,Unverified,,2021-05-14 05:08:14,
FABG-1037,46686,FABG,Bug,false,Unverified,,2021-03-29 15:43:47,
FABG-1036,46659,FABG,Bug,false,Unverified,,2021-03-19 20:12:04,
FABG-1035,46652,FABG,Bug,false,Closed,Done,2021-03-17 12:21:38,2021-04-07 13:39:16
FABG-1034,46617,FABG,Story,false,Backlog,,2021-03-07 18:37:26,
FABG-1033,46595,FABG,Bug,false,Unverified,,2021-02-24 21:09:17,
FABG-1032,46531,FABG,Task,false,Closed,Done,2021-02-02 13:40:15,2021-02-02 15:16:26
FABG-1031,46529,FABG,Task,false,Closed,Done,2021-02-01 20:26:11,2021-02-02 15:16:34
FABG-1030,46522,FABG,Bug,false,Unverified,,2021-01-29 09:01:35,
FABG-1029,46521,FABG,Task,false,Backlog,,2021-01-29 08:51:28,
FABG-1028,46493,FABG,Story,false,Backlog,,2021-01-15 07:40:19,
FABG-1027,46492,FABG,Task,false,Closed,Done,2021-01-14 17:48:01,2021-02-01 21:30:52
FABG-1026,46471,FABG,Documentation,false,Closed,Done,2021-01-07 16:45:22,2021-01-08 09:10:22
FABG-1025,46447,FABG,Test Task,false,Backlog,,2020-12-24 02:25:01,
FABG-1024,46446,FABG,Bug,false,Closed,Done,2020-12-23 19:50:52,2020-12-28 15:29:51
FABG-1023,46428,FABG,Task,false,Backlog,,2020-12-14 21:03:21,
FABG-1022,46379,FABG,Task,false,Closed,Done,2020-12-03 08:21:12,2020-12-03 14:07:49
FABG-1021,46360,FABG,Story,false,Closed,Done,2020-11-27 21:03:23,2020-12-02 20:48:25
FABG-1020,46280,FABG,Task,false,Closed,Done,2020-11-03 18:41:00,2020-11-03 20:44:03
FABG-1019,46228,FABG,Bug,false,Unverified,,2020-10-21 20:31:08,
FABG-1018,46186,FABG,Bug,false,Closed,Done,2020-10-06 07:11:12,2020-10-06 15:14:34
FABG-1017,46185,FABG,Task,false,Closed,Done,2020-10-05 17:19:22,2021-01-06 15:29:48
FABG-1016,46180,FABG,Bug,false,Closed,Done,2020-10-02 18:27:29,2020-10-02 21:24:33
FABG-1015,46179,FABG,Task,false,Closed,Done,2020-10-01 17:10:14,2020-10-01 19:59:37
FABG-1014,46138,FABG,Bug,false,Unverified,,2020-09-23 05:47:20,
FABG-1013,46103,FABG,Task,false,Backlog,,2020-09-11 11:52:22,
FABG-1012,46010,FABG,Task,false,Closed,Done,2020-09-09 13:15:54,2020-09-28 15:16:25
FABG-1011,45968,FABG,Task,false,Backlog,,2020-09-02 03:03:49,
FABG-1010,45960,FABG,Task,false,Closed,Done,2020-08-31 20:25:27,2020-09-01 13:18:05
FABG-1009,45958,FABG,Bug,false,Closed,Done,2020-08-31 20:09:24,2020-08-31 23:10:12
FABG-1008,45950,FABG,Bug,false,Unverified,,2020-08-30 22:35:03,
FABG-1007,45936,FABG,Task,false,Closed,Done,2020-08-26 12:13:02,2020-08-26 13:34:55
FABG-1006,45721,FABG,Bug,false,Closed,Done,2020-07-29 20:59:56,2020-07-30 12:44:08
FABG-1005,45706,FABG,Task,false,Closed,Done,2020-07-27 15:13:17,2020-07-27 23:29:04
FABG-1004,45705,FABG,Story,false,To Do,,2020-07-25 12:28:26,
