 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1.07,1.76,1.43,1.92,0.97,0.03,0.02
01:00 - 02:00,0.73,3.21,0.88,0.72,0.84,0.16,0.13
02:00 - 03:00,0.43,0.54,0.5,0.63,0.44,0.02,0.02
03:00 - 04:00,6.03,4.73,0.95,3.05,1.05,0.32,0.14
04:00 - 05:00,1.08,0.83,1.19,7.37,1.46,0.17,0.14
05:00 - 06:00,2.41,1.23,6.31,2.07,1.26,0.02,0.03
06:00 - 07:00,0.88,0.61,0.9,0.66,1.23,0.03,0.0
07:00 - 08:00,0.91,1.37,2.86,1.5,0.75,0.2,0.1
08:00 - 09:00,0.48,0.56,0.55,1.8,0.54,0.09,0.01
09:00 - 10:00,0.29,0.34,0.31,0.29,0.32,0.02,0.05
10:00 - 11:00,0.22,0.82,0.36,0.35,0.27,0.05,0.05
11:00 - 12:00,0.14,0.78,0.19,1.28,0.09,0.0,0.01
12:00 - 13:00,0.07,0.3,0.21,0.28,0.11,0.0,0.0
13:00 - 14:00,0.13,0.16,0.14,0.31,0.18,0.0,0.02
14:00 - 15:00,0.07,0.12,0.16,0.14,0.3,0.0,0.01
15:00 - 16:00,0.13,0.11,0.05,0.17,0.11,0.0,0.0
16:00 - 17:00,0.1,0.08,0.08,0.15,0.1,0.0,0.04
17:00 - 18:00,0.05,0.08,0.09,0.11,0.05,0.0,0.01
18:00 - 19:00,0.05,0.05,0.05,0.1,0.03,0.0,0.01
19:00 - 20:00,0.07,0.05,0.12,0.15,0.05,0.0,0.0
20:00 - 21:00,0.09,0.07,0.11,0.07,0.02,0.0,0.02
21:00 - 22:00,0.11,0.17,0.25,0.12,0.05,0.0,0.2
22:00 - 23:00,0.37,0.31,0.43,0.31,0.03,0.0,0.47
23:00 - 00:00,0.5,0.54,6.18,3.12,0.09,0.15,0.64
