 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.22,0.65,0.0,0.43,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.22,0.65,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.43,0.43,0.0,0.22,1.08,0.0,0.0
04:00 - 05:00,0.65,1.94,0.22,1.3,0.65,0.0,0.43
05:00 - 06:00,0.86,0.65,2.38,1.08,0.86,0.0,0.0
06:00 - 07:00,0.22,0.43,0.65,1.3,0.0,0.0,0.0
07:00 - 08:00,3.24,0.43,1.3,3.24,0.86,0.0,0.0
08:00 - 09:00,2.81,1.94,1.3,1.94,2.38,0.0,0.0
09:00 - 10:00,1.3,3.02,0.43,1.73,1.3,0.22,0.0
10:00 - 11:00,1.3,1.3,1.08,1.73,0.0,0.0,0.86
11:00 - 12:00,0.65,4.54,0.65,0.65,0.65,0.0,0.0
12:00 - 13:00,0.86,1.08,0.43,0.22,0.22,0.0,0.65
13:00 - 14:00,0.43,2.81,0.43,0.0,0.86,0.65,0.0
14:00 - 15:00,0.65,1.08,0.43,0.43,0.22,0.65,0.0
15:00 - 16:00,0.65,0.22,0.65,0.0,0.0,0.0,1.08
16:00 - 17:00,0.0,0.86,1.08,0.86,0.0,0.86,0.65
17:00 - 18:00,2.38,1.3,1.94,0.65,0.43,0.0,0.0
18:00 - 19:00,0.65,0.65,1.08,0.43,0.0,1.73,0.22
19:00 - 20:00,0.22,0.0,0.65,0.86,0.86,0.22,0.22
20:00 - 21:00,3.89,0.43,0.0,0.43,0.22,0.0,0.43
21:00 - 22:00,0.0,0.22,0.65,0.22,0.0,0.0,0.0
22:00 - 23:00,0.22,0.43,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.65,0.0,0.0,0.0,0.0,0.0,0.0
