 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.15,0.0,0.0,0.0,0.07,0.0
01:00 - 02:00,0.0,0.0,0.07,0.15,0.07,0.0,0.0
02:00 - 03:00,0.0,0.37,0.07,0.0,0.15,0.07,0.0
03:00 - 04:00,0.07,0.07,0.15,0.3,0.0,0.07,0.0
04:00 - 05:00,0.0,0.07,0.0,0.15,0.07,0.07,0.0
05:00 - 06:00,0.0,0.07,0.15,0.22,0.37,0.0,0.0
06:00 - 07:00,0.82,0.52,0.45,0.67,0.15,0.0,0.0
07:00 - 08:00,5.5,0.52,0.97,0.67,1.04,0.0,0.0
08:00 - 09:00,1.26,1.49,1.34,0.89,1.56,0.22,0.0
09:00 - 10:00,0.97,1.93,1.04,1.11,1.63,0.15,0.0
10:00 - 11:00,1.56,0.59,0.59,0.89,1.49,0.67,0.22
11:00 - 12:00,2.15,2.01,1.41,0.97,2.38,0.0,0.07
12:00 - 13:00,1.56,1.26,1.49,2.38,1.86,0.67,0.0
13:00 - 14:00,1.86,1.78,1.78,1.34,1.78,0.52,0.07
14:00 - 15:00,1.93,1.56,1.19,2.38,1.41,0.07,0.22
15:00 - 16:00,0.74,1.11,1.26,1.34,1.19,0.22,0.15
16:00 - 17:00,1.71,1.78,1.04,0.82,0.74,0.3,0.15
17:00 - 18:00,0.15,1.26,0.89,0.89,1.04,0.07,0.52
18:00 - 19:00,0.52,0.45,0.82,0.89,0.74,0.3,0.22
19:00 - 20:00,0.07,0.52,0.97,0.3,0.3,0.07,0.15
20:00 - 21:00,0.67,0.52,0.45,0.74,0.3,0.22,0.22
21:00 - 22:00,0.15,0.22,0.15,0.52,0.0,0.0,0.07
22:00 - 23:00,0.45,0.22,0.15,0.15,0.07,0.0,0.0
23:00 - 00:00,0.0,0.22,0.3,0.07,0.3,0.0,0.07
