 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,16,11,23,18,6,0,1
01:00 - 02:00,19,8,12,21,4,0,0
02:00 - 03:00,11,8,3,6,4,0,0
03:00 - 04:00,2,1,5,5,1,1,0
04:00 - 05:00,0,3,0,0,3,0,0
05:00 - 06:00,2,2,2,0,1,0,0
06:00 - 07:00,0,0,2,0,4,1,0
07:00 - 08:00,3,4,2,5,3,0,0
08:00 - 09:00,1,5,3,3,3,0,0
09:00 - 10:00,2,2,1,2,1,0,0
10:00 - 11:00,1,2,3,3,2,0,2
11:00 - 12:00,0,4,0,2,0,0,0
12:00 - 13:00,3,0,1,6,5,0,0
13:00 - 14:00,1,1,2,3,0,0,0
14:00 - 15:00,3,4,2,4,2,0,2
15:00 - 16:00,9,2,10,5,1,0,4
16:00 - 17:00,11,11,9,7,2,0,10
17:00 - 18:00,20,13,21,14,1,0,27
18:00 - 19:00,29,33,22,17,1,1,15
19:00 - 20:00,17,15,23,12,0,1,27
20:00 - 21:00,19,11,74,17,0,2,21
21:00 - 22:00,20,21,21,13,0,0,23
22:00 - 23:00,37,20,18,20,0,0,10
23:00 - 00:00,13,22,21,11,0,0,9
