 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1.43,0.98,2.06,1.61,0.54,0.0,0.09
01:00 - 02:00,1.7,0.72,1.07,1.88,0.36,0.0,0.0
02:00 - 03:00,0.98,0.72,0.27,0.54,0.36,0.0,0.0
03:00 - 04:00,0.18,0.09,0.45,0.45,0.09,0.09,0.0
04:00 - 05:00,0.0,0.27,0.0,0.0,0.27,0.0,0.0
05:00 - 06:00,0.18,0.18,0.18,0.0,0.09,0.0,0.0
06:00 - 07:00,0.0,0.0,0.18,0.0,0.36,0.09,0.0
07:00 - 08:00,0.27,0.36,0.18,0.45,0.27,0.0,0.0
08:00 - 09:00,0.09,0.45,0.27,0.27,0.27,0.0,0.0
09:00 - 10:00,0.18,0.18,0.09,0.18,0.09,0.0,0.0
10:00 - 11:00,0.09,0.18,0.27,0.27,0.18,0.0,0.18
11:00 - 12:00,0.0,0.36,0.0,0.18,0.0,0.0,0.0
12:00 - 13:00,0.27,0.0,0.09,0.54,0.45,0.0,0.0
13:00 - 14:00,0.09,0.09,0.18,0.27,0.0,0.0,0.0
14:00 - 15:00,0.27,0.36,0.18,0.36,0.18,0.0,0.18
15:00 - 16:00,0.81,0.18,0.9,0.45,0.09,0.0,0.36
16:00 - 17:00,0.98,0.98,0.81,0.63,0.18,0.0,0.9
17:00 - 18:00,1.79,1.16,1.88,1.25,0.09,0.0,2.42
18:00 - 19:00,2.6,2.95,1.97,1.52,0.09,0.09,1.34
19:00 - 20:00,1.52,1.34,2.06,1.07,0.0,0.09,2.42
20:00 - 21:00,1.7,0.98,6.62,1.52,0.0,0.18,1.88
21:00 - 22:00,1.79,1.88,1.88,1.16,0.0,0.0,2.06
22:00 - 23:00,3.31,1.79,1.61,1.79,0.0,0.0,0.9
23:00 - 00:00,1.16,1.97,1.88,0.98,0.0,0.0,0.81
