 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,1,0,0,0,0
01:00 - 02:00,2,6,8,1,7,0,0
02:00 - 03:00,9,12,14,12,19,0,0
03:00 - 04:00,16,27,29,19,20,0,0
04:00 - 05:00,52,75,36,34,30,1,1
05:00 - 06:00,38,29,43,20,29,0,0
06:00 - 07:00,27,10,21,28,20,0,0
07:00 - 08:00,38,32,27,16,44,2,0
08:00 - 09:00,32,51,42,10,60,0,0
09:00 - 10:00,19,44,45,24,24,0,0
10:00 - 11:00,9,44,25,21,21,0,1
11:00 - 12:00,14,12,7,10,13,0,1
12:00 - 13:00,8,11,4,23,6,0,1
13:00 - 14:00,11,13,8,6,5,4,5
14:00 - 15:00,13,28,11,6,8,11,2
15:00 - 16:00,8,5,4,8,3,4,1
16:00 - 17:00,6,6,4,5,6,0,0
17:00 - 18:00,5,5,6,3,5,0,15
18:00 - 19:00,2,0,1,1,2,0,2
19:00 - 20:00,0,0,0,0,0,0,0
20:00 - 21:00,2,1,2,1,0,0,0
21:00 - 22:00,0,0,0,0,0,0,1
22:00 - 23:00,0,0,0,1,0,0,0
23:00 - 00:00,0,0,0,3,0,0,2
