 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,4,2,4,5,0,0
01:00 - 02:00,1,5,2,2,8,6,5
02:00 - 03:00,0,4,4,2,5,7,2
03:00 - 04:00,2,2,5,3,3,2,0
04:00 - 05:00,2,2,6,2,3,4,4
05:00 - 06:00,2,1,1,1,2,4,1
06:00 - 07:00,2,5,1,6,4,1,4
07:00 - 08:00,1,3,4,3,3,2,1
08:00 - 09:00,3,1,2,2,3,1,1
09:00 - 10:00,1,2,3,1,0,2,3
10:00 - 11:00,1,2,2,1,0,3,1
11:00 - 12:00,0,2,0,0,2,1,0
12:00 - 13:00,2,1,1,1,1,1,1
13:00 - 14:00,0,0,1,1,0,1,1
14:00 - 15:00,1,0,1,1,1,0,0
15:00 - 16:00,1,2,1,1,0,0,1
16:00 - 17:00,2,0,1,2,1,0,2
17:00 - 18:00,1,1,2,2,3,1,2
18:00 - 19:00,3,1,1,7,2,1,2
19:00 - 20:00,0,1,4,4,2,3,4
20:00 - 21:00,2,1,3,1,1,0,2
21:00 - 22:00,4,2,7,2,2,1,1
22:00 - 23:00,4,2,3,1,1,2,3
23:00 - 00:00,4,4,2,5,3,4,4
