 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:00 - 08:00,0.0,0.0,0.11,0.0,0.22,0.0,0.0
08:00 - 09:00,0.66,0.44,0.66,0.66,0.0,0.0,0.0
09:00 - 10:00,2.08,1.64,0.33,0.11,0.77,0.0,0.0
10:00 - 11:00,5.26,2.08,2.19,1.53,1.86,0.0,0.0
11:00 - 12:00,1.64,2.19,1.64,1.75,1.97,0.0,0.0
12:00 - 13:00,2.85,3.4,1.75,1.2,1.97,0.22,0.0
13:00 - 14:00,2.74,1.75,1.42,1.42,1.1,0.0,0.0
14:00 - 15:00,1.31,0.88,2.63,6.9,2.19,0.0,0.0
15:00 - 16:00,2.85,2.08,2.52,2.52,4.16,0.0,0.0
16:00 - 17:00,1.86,0.88,0.66,1.53,2.63,0.0,0.0
17:00 - 18:00,2.19,0.77,0.77,1.31,2.74,0.0,0.0
18:00 - 19:00,0.22,1.31,0.55,0.44,0.99,0.0,0.0
19:00 - 20:00,0.0,0.44,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.0,0.0,0.22,0.55,0.0,0.0
21:00 - 22:00,0.22,0.0,0.0,0.0,0.88,0.0,0.11
22:00 - 23:00,0.0,0.0,0.22,0.22,0.11,0.0,0.0
23:00 - 00:00,0.11,0.33,0.11,0.0,0.0,0.0,0.0
