 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,2,2,5,1,2
01:00 - 02:00,0,3,3,3,2,3,0
02:00 - 03:00,1,0,3,5,2,1,1
03:00 - 04:00,1,1,1,2,1,1,0
04:00 - 05:00,0,1,8,2,4,57,2
05:00 - 06:00,0,4,1,3,7,2,0
06:00 - 07:00,3,1,3,3,0,2,1
07:00 - 08:00,4,2,3,6,3,1,2
08:00 - 09:00,0,2,5,10,5,9,4
09:00 - 10:00,3,0,2,4,4,8,2
10:00 - 11:00,0,1,5,2,2,2,1
11:00 - 12:00,1,0,3,3,2,0,0
12:00 - 13:00,1,1,0,0,1,1,0
13:00 - 14:00,0,0,0,1,0,3,0
14:00 - 15:00,1,0,0,0,0,0,0
15:00 - 16:00,0,0,1,0,0,0,0
16:00 - 17:00,0,0,2,0,0,0,0
17:00 - 18:00,0,1,0,1,0,1,1
18:00 - 19:00,0,0,0,3,3,1,1
19:00 - 20:00,1,0,2,3,4,1,2
20:00 - 21:00,0,2,2,1,2,1,1
21:00 - 22:00,3,3,3,1,3,1,1
22:00 - 23:00,2,3,6,3,2,0,0
23:00 - 00:00,0,3,5,3,7,2,0
