 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,11,21,32,12,22,13,13
01:00 - 02:00,18,27,23,30,31,12,5
02:00 - 03:00,33,42,50,40,49,7,12
03:00 - 04:00,33,31,46,46,41,13,11
04:00 - 05:00,27,29,48,41,37,19,6
05:00 - 06:00,34,64,41,33,53,13,11
06:00 - 07:00,67,64,66,65,71,18,16
07:00 - 08:00,55,70,83,72,51,24,25
08:00 - 09:00,54,69,64,69,65,9,17
09:00 - 10:00,58,63,77,60,62,14,16
10:00 - 11:00,39,54,48,40,47,16,14
11:00 - 12:00,30,46,31,44,28,6,12
12:00 - 13:00,33,39,30,45,34,9,10
13:00 - 14:00,45,51,50,50,25,14,16
14:00 - 15:00,40,38,50,38,23,19,33
15:00 - 16:00,38,43,50,39,38,11,21
16:00 - 17:00,29,29,34,20,37,12,11
17:00 - 18:00,25,28,26,26,34,14,11
18:00 - 19:00,24,26,32,32,28,13,15
19:00 - 20:00,16,19,14,20,20,7,9
20:00 - 21:00,24,26,25,27,25,9,10
21:00 - 22:00,28,20,24,26,18,5,8
22:00 - 23:00,21,23,13,16,33,7,14
23:00 - 00:00,26,27,20,18,20,7,11
