 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,34,42,23,42,32,1
01:00 - 02:00,3,18,24,25,27,18,1
02:00 - 03:00,3,20,16,7,9,7,2
03:00 - 04:00,3,18,7,15,10,4,3
04:00 - 05:00,2,3,4,3,8,2,0
05:00 - 06:00,0,3,2,2,9,2,2
06:00 - 07:00,0,3,1,1,1,1,2
07:00 - 08:00,1,1,2,0,0,0,0
08:00 - 09:00,0,3,0,5,3,0,0
09:00 - 10:00,2,3,3,4,1,0,0
10:00 - 11:00,3,4,4,1,1,0,1
11:00 - 12:00,4,9,3,3,2,0,0
12:00 - 13:00,5,13,4,2,1,0,0
13:00 - 14:00,10,11,9,3,10,5,0
14:00 - 15:00,8,11,11,9,4,2,5
15:00 - 16:00,11,12,20,21,15,1,5
16:00 - 17:00,20,34,35,11,15,5,6
17:00 - 18:00,39,46,40,46,36,5,8
18:00 - 19:00,42,69,58,46,48,8,3
19:00 - 20:00,41,39,38,41,43,5,2
20:00 - 21:00,75,60,56,43,40,1,0
21:00 - 22:00,59,68,57,50,45,1,5
22:00 - 23:00,49,58,39,44,49,8,2
23:00 - 00:00,32,51,28,40,36,3,4
