 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,4,17,17,18,23,13,2
01:00 - 02:00,4,17,22,17,17,17,2
02:00 - 03:00,9,16,10,17,11,7,0
03:00 - 04:00,7,11,11,10,9,2,0
04:00 - 05:00,1,6,8,3,7,1,0
05:00 - 06:00,6,11,11,9,8,4,3
06:00 - 07:00,4,11,16,12,13,3,3
07:00 - 08:00,9,11,11,9,13,6,4
08:00 - 09:00,4,8,7,6,8,1,1
09:00 - 10:00,7,7,5,6,2,3,0
10:00 - 11:00,4,1,1,2,3,2,0
11:00 - 12:00,0,10,2,3,3,1,2
12:00 - 13:00,3,4,4,5,4,1,0
13:00 - 14:00,5,4,4,7,2,0,1
14:00 - 15:00,6,13,6,16,5,0,2
15:00 - 16:00,13,8,12,12,17,3,2
16:00 - 17:00,13,13,22,7,19,6,1
17:00 - 18:00,20,26,18,23,15,0,2
18:00 - 19:00,27,35,25,31,26,2,1
19:00 - 20:00,20,27,32,35,33,3,2
20:00 - 21:00,25,38,22,28,20,2,6
21:00 - 22:00,42,32,28,30,25,1,4
22:00 - 23:00,24,28,28,35,36,1,1
23:00 - 00:00,21,28,21,41,24,1,2
