 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.19,0.05,0.29,0.05,0.05,0.0,0.0
01:00 - 02:00,0.22,0.36,0.24,0.24,0.41,0.0,0.0
02:00 - 03:00,0.1,0.53,0.24,0.39,0.39,0.0,0.02
03:00 - 04:00,0.56,0.6,0.51,0.6,0.65,0.0,0.0
04:00 - 05:00,1.4,1.31,1.23,1.28,0.77,0.0,0.0
05:00 - 06:00,1.4,1.6,2.08,1.6,1.52,0.02,0.0
06:00 - 07:00,1.52,1.47,1.64,1.67,1.74,0.05,0.0
07:00 - 08:00,0.8,1.33,1.06,1.06,1.4,0.0,0.05
08:00 - 09:00,1.43,1.35,1.23,1.28,0.92,0.07,0.05
09:00 - 10:00,1.72,2.15,1.84,1.69,1.55,0.05,0.05
10:00 - 11:00,1.57,2.18,2.15,2.49,1.5,0.02,0.1
11:00 - 12:00,1.81,1.89,1.69,2.06,1.76,0.02,0.07
12:00 - 13:00,1.09,1.16,1.21,1.06,1.81,0.02,0.1
13:00 - 14:00,1.28,1.28,1.16,1.21,0.99,0.1,0.1
14:00 - 15:00,0.97,0.8,0.75,0.87,0.48,0.0,0.05
15:00 - 16:00,1.06,0.44,0.58,0.46,0.58,0.02,0.0
16:00 - 17:00,0.65,0.73,0.36,0.34,0.41,0.0,0.02
17:00 - 18:00,0.53,0.17,0.39,0.27,0.24,0.0,0.05
18:00 - 19:00,0.22,0.39,0.41,0.17,0.39,0.02,0.0
19:00 - 20:00,0.29,0.24,0.29,0.29,0.15,0.0,0.1
20:00 - 21:00,0.15,0.15,0.27,0.17,0.05,0.0,0.05
21:00 - 22:00,0.19,0.24,0.19,0.22,0.02,0.0,0.15
22:00 - 23:00,0.22,0.27,0.19,0.19,0.02,0.0,0.17
23:00 - 00:00,0.15,0.31,0.19,0.15,0.0,0.0,0.15
