 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.45,0.63,0.78,2.99,1.9,1.08,0.0
01:00 - 02:00,0.26,1.68,1.08,1.68,1.79,0.9,0.07
02:00 - 03:00,0.63,1.64,1.57,1.23,2.54,2.39,0.22
03:00 - 04:00,0.15,0.97,0.6,1.31,2.17,2.43,0.37
04:00 - 05:00,0.3,1.23,0.78,1.49,0.9,2.5,1.12
05:00 - 06:00,0.22,1.49,1.64,1.27,0.86,0.3,0.41
06:00 - 07:00,0.82,2.88,0.67,1.27,0.37,0.11,0.37
07:00 - 08:00,0.0,2.61,0.75,1.64,0.97,0.3,0.07
08:00 - 09:00,0.07,1.46,0.15,0.49,0.56,0.34,0.52
09:00 - 10:00,0.41,2.46,0.11,0.93,0.11,0.22,0.34
10:00 - 11:00,0.07,0.75,0.26,0.07,0.41,0.0,0.0
11:00 - 12:00,0.0,0.45,0.97,0.37,1.16,0.04,0.11
12:00 - 13:00,0.37,0.45,0.56,0.07,0.37,0.07,0.45
13:00 - 14:00,0.45,0.04,0.6,0.78,0.15,0.04,0.15
14:00 - 15:00,0.15,0.15,0.71,0.71,0.15,0.56,0.6
15:00 - 16:00,0.34,0.04,0.34,0.52,0.22,0.04,0.04
16:00 - 17:00,0.11,0.3,0.04,0.26,0.11,0.0,0.19
17:00 - 18:00,0.04,0.04,0.15,0.37,0.11,0.19,0.0
18:00 - 19:00,0.52,0.19,0.45,0.9,0.34,0.11,0.19
19:00 - 20:00,0.19,0.0,0.04,0.19,0.26,0.11,0.04
20:00 - 21:00,0.11,0.15,0.0,0.3,1.16,0.15,0.0
21:00 - 22:00,0.52,0.63,0.9,0.15,0.6,0.49,0.22
22:00 - 23:00,0.34,0.41,0.75,0.37,0.86,0.0,0.93
23:00 - 00:00,0.34,0.41,0.71,0.56,0.15,0.41,0.11
