 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.35,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.35,0.0,0.0
06:00 - 07:00,0.35,0.0,0.71,0.35,0.71,0.35,0.0
07:00 - 08:00,0.0,0.0,0.35,0.71,0.71,0.71,0.0
08:00 - 09:00,0.35,0.35,0.71,0.35,2.13,0.0,0.71
09:00 - 10:00,1.06,2.13,0.35,0.71,7.09,1.42,0.71
10:00 - 11:00,0.0,2.84,1.77,2.13,1.77,0.0,0.35
11:00 - 12:00,2.84,1.77,2.84,1.77,2.13,0.0,0.35
12:00 - 13:00,1.06,1.06,0.35,3.19,0.71,0.71,0.0
13:00 - 14:00,0.71,0.71,2.13,1.77,1.42,0.35,0.35
14:00 - 15:00,0.0,0.71,1.77,0.0,2.13,0.0,0.71
15:00 - 16:00,1.42,1.42,1.42,1.06,0.0,0.35,0.35
16:00 - 17:00,0.71,2.48,2.48,1.42,0.35,0.71,0.35
17:00 - 18:00,0.0,0.71,0.35,0.35,0.71,0.35,0.35
18:00 - 19:00,0.35,0.35,2.13,1.06,1.06,0.0,0.35
19:00 - 20:00,0.71,1.42,0.71,0.35,0.35,0.0,0.0
20:00 - 21:00,0.35,1.06,0.0,0.71,0.35,0.0,0.0
21:00 - 22:00,1.77,0.71,0.71,0.71,0.0,0.0,0.0
22:00 - 23:00,0.35,0.71,0.35,0.71,0.35,0.0,0.0
23:00 - 00:00,0.0,0.0,0.0,0.35,0.35,0.0,0.0
