 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.14,0.35,0.77,0.42,0.49,0.98,0.21
01:00 - 02:00,0.14,0.63,0.56,0.35,0.28,0.21,0.0
02:00 - 03:00,0.14,0.21,0.35,0.35,0.56,0.56,0.28
03:00 - 04:00,0.14,0.49,0.56,0.49,0.35,0.35,0.28
04:00 - 05:00,0.14,0.42,0.7,0.7,0.42,0.49,0.35
05:00 - 06:00,0.28,0.91,0.42,0.28,0.14,0.28,0.35
06:00 - 07:00,0.35,0.07,0.21,0.14,0.42,0.21,0.07
07:00 - 08:00,0.35,0.84,0.14,0.21,0.21,0.14,0.0
08:00 - 09:00,0.07,0.35,0.7,0.91,0.28,0.07,0.0
09:00 - 10:00,0.56,0.7,0.56,0.49,0.35,0.14,0.07
10:00 - 11:00,0.91,0.35,0.84,0.49,0.63,0.14,0.07
11:00 - 12:00,0.77,0.56,0.7,0.91,2.02,0.21,0.0
12:00 - 13:00,0.28,0.77,0.35,0.28,0.28,0.0,0.07
13:00 - 14:00,0.77,1.05,0.28,0.49,0.49,0.42,0.0
14:00 - 15:00,0.42,1.53,0.63,1.26,0.35,0.07,0.14
15:00 - 16:00,0.35,1.53,0.77,0.91,0.7,0.28,0.14
16:00 - 17:00,1.39,0.98,0.98,0.7,0.77,0.21,0.07
17:00 - 18:00,2.3,0.63,1.81,1.12,0.56,0.28,0.14
18:00 - 19:00,4.95,1.53,1.81,0.56,0.84,0.07,0.14
19:00 - 20:00,5.51,1.95,2.02,1.19,1.19,0.0,0.07
20:00 - 21:00,0.98,0.7,0.77,1.39,0.91,0.0,0.14
21:00 - 22:00,1.19,0.84,0.98,0.56,0.98,0.21,0.28
22:00 - 23:00,1.19,0.77,1.12,0.98,0.49,0.14,0.07
23:00 - 00:00,0.35,0.98,0.98,0.49,0.49,0.14,0.0
