 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.07,0.0,0.07,0.0,0.0
01:00 - 02:00,0.0,0.04,0.04,0.07,0.0,0.0,0.0
02:00 - 03:00,0.07,0.07,0.15,0.11,0.26,0.0,0.0
03:00 - 04:00,0.77,0.95,0.81,0.77,0.95,0.04,0.0
04:00 - 05:00,1.32,0.77,0.84,0.95,1.1,0.11,0.0
05:00 - 06:00,1.32,0.62,1.21,1.28,1.1,0.04,0.0
06:00 - 07:00,1.36,0.48,0.77,1.32,0.44,0.07,0.0
07:00 - 08:00,1.72,1.28,0.84,1.25,1.21,0.07,0.0
08:00 - 09:00,1.21,1.32,1.32,1.25,0.77,0.0,0.0
09:00 - 10:00,1.61,2.09,1.21,1.69,1.1,0.0,0.0
10:00 - 11:00,2.2,1.25,1.32,1.58,1.43,0.0,0.0
11:00 - 12:00,1.72,1.43,1.54,1.94,1.47,0.04,0.07
12:00 - 13:00,1.25,1.72,0.99,1.58,0.88,0.0,0.0
13:00 - 14:00,1.28,1.21,0.92,1.14,1.54,0.04,0.0
14:00 - 15:00,4.33,1.69,0.95,1.17,0.88,0.0,0.0
15:00 - 16:00,3.81,2.05,0.92,2.09,0.95,0.0,0.0
16:00 - 17:00,1.47,1.69,0.62,2.27,0.37,0.0,0.0
17:00 - 18:00,0.84,0.62,0.26,0.62,0.29,0.04,0.0
18:00 - 19:00,0.48,0.22,0.04,0.07,0.15,0.0,0.0
19:00 - 20:00,0.11,0.15,0.04,0.07,0.22,0.0,0.0
20:00 - 21:00,0.0,0.22,0.18,0.04,0.04,0.04,0.0
21:00 - 22:00,0.07,0.04,0.04,0.15,0.0,0.0,0.0
22:00 - 23:00,0.04,0.07,0.0,0.07,0.04,0.0,0.0
23:00 - 00:00,0.04,0.07,0.04,0.04,0.44,0.07,0.0
