 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,6,9,11,12,10,20,5
01:00 - 02:00,7,10,14,11,8,14,5
02:00 - 03:00,4,5,8,11,10,10,7
03:00 - 04:00,11,6,11,14,4,7,4
04:00 - 05:00,9,2,12,11,11,9,6
05:00 - 06:00,5,13,10,15,10,10,4
06:00 - 07:00,2,4,6,12,7,5,3
07:00 - 08:00,4,5,2,4,6,2,3
08:00 - 09:00,6,1,1,2,7,4,3
09:00 - 10:00,3,6,5,4,3,3,6
10:00 - 11:00,2,6,3,7,4,0,2
11:00 - 12:00,3,3,4,3,0,0,5
12:00 - 13:00,4,4,5,3,0,0,2
13:00 - 14:00,1,3,4,1,2,3,0
14:00 - 15:00,8,2,3,4,9,1,1
15:00 - 16:00,6,10,9,15,16,2,6
16:00 - 17:00,21,13,17,8,10,2,0
17:00 - 18:00,11,10,17,18,16,5,10
18:00 - 19:00,12,9,14,13,24,7,8
19:00 - 20:00,23,14,16,15,15,3,9
20:00 - 21:00,17,10,17,10,9,8,10
21:00 - 22:00,13,20,18,27,15,7,5
22:00 - 23:00,21,22,19,24,14,8,9
23:00 - 00:00,15,25,21,13,19,3,13
