 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.48,0.9,1.07,0.65,0.87,0.81,0.39
01:00 - 02:00,0.31,0.98,0.95,1.08,0.89,1.05,0.32
02:00 - 03:00,0.36,0.86,1.21,1.16,0.94,0.9,0.42
03:00 - 04:00,0.39,0.73,0.98,0.94,0.97,0.76,0.47
04:00 - 05:00,0.47,0.95,1.02,0.79,1.11,0.77,0.47
05:00 - 06:00,0.44,1.08,1.02,1.05,1.07,0.65,0.31
06:00 - 07:00,0.37,0.87,0.98,0.97,0.71,0.68,0.42
07:00 - 08:00,0.34,0.77,0.84,0.6,0.52,0.58,0.39
08:00 - 09:00,0.4,0.61,0.86,0.63,0.69,0.5,0.47
09:00 - 10:00,0.34,0.63,0.55,0.65,0.44,0.47,0.31
10:00 - 11:00,0.4,0.61,0.27,0.6,0.44,0.39,0.29
11:00 - 12:00,0.37,0.48,0.42,0.42,0.44,0.29,0.27
12:00 - 13:00,0.27,0.53,0.6,0.32,0.39,0.23,0.19
13:00 - 14:00,0.4,0.42,0.4,0.53,0.29,0.24,0.13
14:00 - 15:00,0.36,0.34,0.53,0.53,0.19,0.21,0.13
15:00 - 16:00,0.48,0.6,0.6,0.66,0.42,0.32,0.18
16:00 - 17:00,0.55,0.74,0.45,0.65,0.56,0.21,0.23
17:00 - 18:00,0.53,0.71,0.6,0.77,0.55,0.37,0.31
18:00 - 19:00,0.47,0.58,0.52,0.58,0.48,0.27,0.26
19:00 - 20:00,0.56,0.55,0.48,0.68,0.52,0.29,0.26
20:00 - 21:00,0.74,0.9,0.79,1.02,0.53,0.34,0.37
21:00 - 22:00,0.94,0.98,0.77,0.77,0.79,0.27,0.27
22:00 - 23:00,1.02,0.97,0.82,0.77,0.84,0.34,0.23
23:00 - 00:00,1.1,1.08,0.9,0.94,1.11,0.42,0.42
