 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.32,0.91,1.97,1.87,1.71,0.8,0.21
01:00 - 02:00,0.21,1.01,0.96,1.28,1.44,0.53,0.11
02:00 - 03:00,0.27,1.55,0.96,2.03,1.17,0.75,0.16
03:00 - 04:00,0.16,1.76,0.96,1.81,1.07,1.01,0.21
04:00 - 05:00,0.21,1.17,0.96,1.44,1.12,1.01,0.16
05:00 - 06:00,0.11,0.59,0.91,0.8,0.85,0.85,0.27
06:00 - 07:00,0.37,0.27,0.64,0.43,0.64,1.07,0.48
07:00 - 08:00,0.16,0.32,0.59,0.16,0.43,0.27,0.21
08:00 - 09:00,0.21,0.11,0.32,0.48,0.27,0.11,0.27
09:00 - 10:00,0.21,0.37,0.37,0.43,0.43,0.43,0.16
10:00 - 11:00,0.21,0.37,0.27,0.91,0.37,0.37,0.0
11:00 - 12:00,0.11,0.27,0.16,0.53,0.37,0.0,0.0
12:00 - 13:00,0.0,0.21,0.37,0.21,0.32,0.0,0.0
13:00 - 14:00,0.0,0.69,0.32,0.16,0.27,0.0,0.0
14:00 - 15:00,0.11,0.59,0.05,0.27,0.11,0.11,0.0
15:00 - 16:00,0.27,0.43,0.11,0.21,0.27,0.05,0.0
16:00 - 17:00,0.27,0.64,0.21,0.37,0.32,0.0,0.0
17:00 - 18:00,0.27,0.32,0.21,0.27,0.32,0.05,0.16
18:00 - 19:00,0.37,0.43,0.37,0.32,0.48,0.21,0.05
19:00 - 20:00,0.48,0.69,0.43,0.48,0.53,0.16,0.0
20:00 - 21:00,0.64,0.75,0.96,0.37,0.53,0.11,0.16
21:00 - 22:00,1.07,1.76,1.39,1.12,1.07,0.27,0.11
22:00 - 23:00,1.49,3.31,3.57,2.4,1.97,0.32,0.16
23:00 - 00:00,1.65,2.51,2.24,1.92,2.51,0.21,0.11
