Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
GUMTREE-1061,548891,GUMTREE,New Feature,Resolved,Fixed,19/11/2013 07:43,28/11/2013 07:52
GUMTREE-1060,548892,GUMTREE,Bug,Resolved,Fixed,11/11/2013 10:21,11/11/2013 10:25
GUMTREE-1005,549497,GUMTREE,Bug,Closed,Fixed,01/08/2013 07:19,01/08/2013 08:53
GUMTREE-888,549714,GUMTREE,Task,Closed,Fixed,10/07/2012 13:39,30/07/2012 11:52
GUMTREE-851,549801,GUMTREE,New Feature,Closed,Fixed,24/05/2012 09:25,24/05/2012 09:47
GUMTREE-796,549906,GUMTREE,Task,Closed,Fixed,26/03/2012 12:14,28/03/2012 11:49
GUMTREE-335,550765,GUMTREE,Bug,Closed,Fixed,16/12/2009 11:46,11/09/2012 10:49
GUMTREE-295,550855,GUMTREE,New Feature,Closed,Fixed,16/12/2009 09:46,16/12/2009 09:46
GUMTREE-323,550777,GUMTREE,New Feature,Closed,Fixed,16/12/2009 11:27,16/12/2009 11:27
GUMTREE-987,549565,GUMTREE,Improvement,Open,,22/05/2013 09:45,
GUMTREE-820,549832,GUMTREE,New Feature,Closed,Fixed,19/04/2012 07:38,26/04/2012 09:08
GUMTREE-797,549905,GUMTREE,New Feature,Closed,Fixed,26/03/2012 12:15,08/05/2012 09:51
GUMTREE-717,550035,GUMTREE,Bug,Closed,Fixed,16/08/2011 14:34,16/08/2011 14:42
GUMTREE-426,550575,GUMTREE,New Feature,Open,,17/02/2010 14:15,
GUMTREE-419,550582,GUMTREE,New Feature,Closed,Fixed,15/02/2010 09:36,15/02/2010 12:04
GUMTREE-336,550764,GUMTREE,Bug,Closed,Fixed,16/12/2009 11:47,11/09/2012 16:08
GUMTREE-263,550887,GUMTREE,Task,Closed,Fixed,16/12/2009 09:08,16/12/2009 09:08
GUMTREE-704,550048,GUMTREE,Task,Closed,Fixed,28/07/2011 13:12,28/07/2011 13:30
GUMTREE-429,550572,GUMTREE,New Feature,Closed,Fixed,18/02/2010 10:27,19/02/2010 14:13
GUMTREE-1016,549486,GUMTREE,Bug,Closed,Fixed,30/08/2013 13:57,30/08/2013 13:58
GUMTREE-1015,549487,GUMTREE,Improvement,Closed,Fixed,23/08/2013 12:56,27/08/2013 08:20
GUMTREE-1063,548889,GUMTREE,New Feature,Resolved,Fixed,11/12/2013 13:48,11/12/2013 13:50
