Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
MPMD-136,475970,MPMD,New Feature,Closed,Fixed,12/01/2012 06:25,12/01/2012 06:26
MPMD-94,476161,MPMD,Bug,Closed,Incomplete,21/02/2009 02:14,26/01/2012 05:15
MPMD-41,476312,MPMD,Task,Closed,Fixed,10/10/2006 22:08,15/03/2007 23:12
MPMD-176,475680,MPMD,Bug,Closed,Fixed,28/11/2013 13:42,28/11/2013 13:54
MPMD-175,475681,MPMD,Improvement,Closed,Fixed,27/11/2013 03:48,29/11/2013 06:30
MPMD-174,475682,MPMD,Bug,Open,,08/11/2013 02:57,
MPMD-173,475683,MPMD,Improvement,Open,,25/10/2013 00:39,
MPMD-172,475684,MPMD,Bug,Open,,13/09/2013 19:55,
MPMD-171,475685,MPMD,Bug,Open,,13/08/2013 18:09,
MPMD-170,475686,MPMD,Improvement,Open,,30/06/2013 03:56,
MPMD-169,475687,MPMD,Improvement,Closed,Fixed,01/05/2013 20:30,02/05/2013 18:52
MPMD-168,475688,MPMD,Bug,Closed,Fixed,22/03/2013 05:36,01/07/2013 19:01
MPMD-167,475689,MPMD,Bug,Closed,Fixed,19/03/2013 21:23,02/05/2013 18:51
MPMD-166,475690,MPMD,Bug,Open,,14/03/2013 04:17,
MPMD-165,475691,MPMD,Bug,Open,,08/03/2013 05:50,
MPMD-164,475692,MPMD,Wish,Open,,02/03/2013 00:38,
MPMD-163,475693,MPMD,Bug,Closed,Fixed,19/02/2013 18:55,20/02/2013 00:54
MPMD-162,475694,MPMD,Bug,Open,,18/02/2013 04:27,
MPMD-161,475695,MPMD,New Feature,Closed,Fixed,18/01/2013 21:29,05/02/2013 04:53
MPMD-160,475696,MPMD,Improvement,Closed,Fixed,30/11/2012 02:29,30/11/2012 04:12
MPMD-159,475697,MPMD,Bug,Closed,Fixed,25/11/2012 03:33,25/11/2012 05:13
MPMD-158,475698,MPMD,Bug,Reopened,,23/11/2012 17:02,
MPMD-157,475699,MPMD,Bug,Closed,Duplicate,07/10/2012 01:16,08/10/2012 21:10
MPMD-156,475950,MPMD,Task,Closed,Fixed,11/07/2012 03:07,11/07/2012 04:00
MPMD-155,475951,MPMD,Bug,Closed,Not A Bug,10/07/2012 16:43,10/07/2012 17:10
MPMD-154,475952,MPMD,Wish,Open,,10/07/2012 05:12,
MPMD-153,475953,MPMD,Wish,Open,,10/07/2012 04:38,
MPMD-152,475954,MPMD,Wish,Closed,Duplicate,28/06/2012 09:55,28/06/2012 10:06
MPMD-151,475955,MPMD,Improvement,Closed,Fixed,02/06/2012 17:09,09/06/2012 03:15
MPMD-150,475956,MPMD,Improvement,Closed,Fixed,24/05/2012 14:04,27/05/2012 04:07
MPMD-149,475957,MPMD,Improvement,Closed,Fixed,24/05/2012 14:02,27/05/2012 03:59
MPMD-148,475958,MPMD,New Feature,Closed,Fixed,18/05/2012 20:35,22/05/2012 03:58
MPMD-147,475959,MPMD,New Feature,Closed,Fixed,18/05/2012 20:32,22/05/2012 03:58
MPMD-146,475960,MPMD,Bug,Closed,Fixed,22/02/2012 16:27,20/05/2012 05:58
MPMD-135,475971,MPMD,Improvement,Closed,Fixed,29/11/2011 04:49,05/01/2012 04:49
MPMD-145,475961,MPMD,Bug,Closed,Fixed,22/02/2012 16:04,20/05/2012 06:03
MPMD-144,475962,MPMD,Bug,Closed,Fixed,22/02/2012 15:45,22/05/2012 03:18
MPMD-143,475963,MPMD,Bug,Closed,Not A Bug,10/02/2012 05:56,17/12/2012 18:43
MPMD-142,475964,MPMD,Bug,Closed,Fixed,07/02/2012 00:11,07/02/2012 14:23
MPMD-141,475965,MPMD,Improvement,Closed,Fixed,27/01/2012 05:41,27/01/2012 06:04
MPMD-140,475966,MPMD,Task,Closed,Fixed,26/01/2012 05:41,31/01/2012 06:42
MPMD-139,475967,MPMD,Bug,Closed,Fixed,16/01/2012 18:20,30/11/2012 04:58
MPMD-138,475968,MPMD,Improvement,Closed,Fixed,15/01/2012 07:48,19/01/2012 05:02
MPMD-137,475969,MPMD,New Feature,Closed,Fixed,12/01/2012 06:28,12/01/2012 06:28
MPMD-134,475972,MPMD,Wish,Closed,Fixed,23/11/2011 06:14,05/01/2012 04:04
MPMD-133,475973,MPMD,Improvement,Open,,18/11/2011 19:29,
MPMD-132,475974,MPMD,Bug,Open,,30/06/2011 01:37,
MPMD-131,475975,MPMD,Bug,Closed,Duplicate,30/03/2011 22:08,05/01/2012 05:02
MPMD-130,475976,MPMD,Bug,Closed,Incomplete,11/02/2011 22:46,27/01/2013 01:43
MPMD-129,475977,MPMD,Improvement,Open,,17/01/2011 23:15,
MPMD-122,475984,MPMD,Improvement,Closed,Fixed,08/06/2010 15:25,30/11/2011 04:59
MPMD-128,475978,MPMD,Bug,Open,,12/01/2011 00:23,
MPMD-127,475979,MPMD,Bug,Closed,Fixed,18/12/2010 16:59,18/08/2011 18:30
MPMD-126,475980,MPMD,Bug,Closed,Fixed,02/12/2010 18:23,30/11/2012 04:58
MPMD-125,475981,MPMD,Bug,Closed,Fixed,02/11/2010 17:47,11/12/2012 22:53
MPMD-124,475982,MPMD,Bug,Closed,Fixed,16/08/2010 17:17,16/08/2010 17:20
MPMD-123,475983,MPMD,Improvement,Open,,15/07/2010 20:42,
MPMD-121,475985,MPMD,Bug,Closed,Cannot Reproduce,22/04/2010 20:03,01/05/2010 00:27
MPMD-120,475986,MPMD,Bug,Closed,Fixed,18/04/2010 23:37,19/04/2010 00:11
MPMD-119,475987,MPMD,Bug,Closed,Fixed,09/04/2010 05:47,09/04/2010 16:52
MPMD-79,476176,MPMD,Improvement,Closed,Fixed,02/05/2008 17:31,03/05/2008 20:53
MPMD-118,475988,MPMD,New Feature,Closed,Fixed,24/03/2010 04:07,27/05/2012 05:24
MPMD-117,475989,MPMD,Bug,Closed,Won't Fix,11/03/2010 21:25,20/04/2010 21:51
MPMD-116,475990,MPMD,Bug,Closed,Fixed,03/03/2010 00:10,01/05/2010 05:24
