Key,ID,Project,IssueType,Status,Resolution,Created Date,Resolved Date
MDEP-133,511681,MDEP,Improvement,Closed,Fixed,08/01/2008 19:48,16/01/2008 07:01
MDEP-401,511229,MDEP,Bug,Closed,Fixed,21/02/2013 02:00,21/02/2013 03:03
MDEP-433,511147,MDEP,Bug,Open,,17/12/2013 18:10,
MDEP-432,511148,MDEP,Bug,Open,,20/11/2013 23:27,
MDEP-420,511210,MDEP,Bug,Open,,29/06/2013 05:09,
MDEP-431,511149,MDEP,Improvement,Open,,06/11/2013 00:02,
MDEP-430,511200,MDEP,Bug,Open,,17/09/2013 14:09,
MDEP-429,511201,MDEP,Bug,Closed,Won't Fix,09/09/2013 01:13,10/09/2013 08:50
MDEP-428,511202,MDEP,Bug,Open,,04/09/2013 14:53,
MDEP-427,511203,MDEP,New Feature,Open,,29/08/2013 10:09,
MDEP-426,511204,MDEP,New Feature,Open,,13/07/2013 14:58,
MDEP-419,511211,MDEP,Bug,Open,,17/06/2013 21:19,
MDEP-425,511205,MDEP,Bug,Open,,05/07/2013 00:35,
MDEP-424,511206,MDEP,Bug,Open,,05/07/2013 00:31,
MDEP-423,511207,MDEP,Bug,Open,,03/07/2013 23:58,
MDEP-422,511208,MDEP,New Feature,Open,,01/07/2013 22:08,
MDEP-421,511209,MDEP,Bug,Open,,01/07/2013 05:44,
MDEP-418,511212,MDEP,New Feature,Open,,16/06/2013 14:30,
MDEP-417,511213,MDEP,Bug,Open,,11/06/2013 16:30,
MDEP-416,511214,MDEP,Bug,Closed,Fixed,14/05/2013 05:25,14/05/2013 05:28
MDEP-415,511215,MDEP,Improvement,Closed,Fixed,14/05/2013 04:19,14/05/2013 04:23
MDEP-414,511216,MDEP,Improvement,Closed,Fixed,13/05/2013 21:30,14/05/2013 04:07
MDEP-413,511217,MDEP,Improvement,Reopened,,12/05/2013 20:55,
MDEP-412,511218,MDEP,New Feature,Closed,Fixed,11/05/2013 19:30,12/05/2013 04:43
MDEP-411,511219,MDEP,Bug,Closed,Fixed,11/05/2013 18:49,11/05/2013 19:15
MDEP-410,511220,MDEP,Bug,Open,,09/05/2013 02:26,
MDEP-409,511221,MDEP,Bug,Open,,09/05/2013 02:23,
MDEP-408,511222,MDEP,Bug,Closed,Cannot Reproduce,29/04/2013 16:14,12/05/2013 21:47
MDEP-407,511223,MDEP,Bug,Closed,Fixed,15/04/2013 00:51,06/05/2013 20:11
MDEP-406,511224,MDEP,Bug,Open,,12/04/2013 19:04,
MDEP-405,511225,MDEP,Bug,Open,,02/04/2013 06:05,
MDEP-404,511226,MDEP,Bug,Open,,01/11/2012 17:15,
MDEP-403,511227,MDEP,Improvement,Closed,Fixed,23/02/2013 02:52,28/02/2013 12:23
MDEP-402,511228,MDEP,Bug,Closed,Fixed,21/02/2013 02:02,21/02/2013 03:03
MDEP-400,511230,MDEP,Improvement,Open,,18/02/2013 13:24,
MDEP-399,511231,MDEP,Bug,Closed,Fixed,18/02/2013 12:22,28/02/2013 12:36
MDEP-398,511232,MDEP,Bug,Open,,12/02/2013 13:52,
MDEP-397,511233,MDEP,Bug,Open,,07/02/2013 23:10,
MDEP-396,511234,MDEP,Improvement,Closed,Fixed,07/02/2013 21:48,13/02/2013 05:56
MDEP-361,511317,MDEP,Improvement,Closed,Cannot Reproduce,26/07/2012 11:25,01/08/2012 04:02
MDEP-395,511235,MDEP,Bug,Closed,Fixed,01/02/2013 07:16,12/05/2013 20:40
MDEP-394,511236,MDEP,Bug,Open,,07/01/2013 23:25,
MDEP-393,511237,MDEP,Bug,Closed,Fixed,07/12/2012 17:44,19/04/2013 14:30
MDEP-10,511899,MDEP,New Feature,Closed,Fixed,04/01/2006 22:41,06/01/2006 10:42
MDEP-392,511238,MDEP,Bug,Open,,05/12/2012 06:08,
MDEP-391,511239,MDEP,Bug,Closed,Fixed,28/11/2012 02:02,08/03/2013 03:47
MDEP-390,511240,MDEP,Improvement,Reopened,,23/11/2012 20:05,
MDEP-389,511241,MDEP,Bug,Open,,24/10/2012 06:16,
MDEP-345,511333,MDEP,Bug,Open,,10/02/2012 17:51,
MDEP-388,511242,MDEP,Bug,Closed,Duplicate,24/10/2012 03:19,21/11/2012 05:54
MDEP-387,511243,MDEP,New Feature,Open,,24/10/2012 01:36,
MDEP-386,511244,MDEP,Improvement,Closed,Won't Fix,23/10/2012 00:02,29/10/2012 22:33
MDEP-385,511245,MDEP,Improvement,Closed,Fixed,20/10/2012 22:45,20/10/2012 22:57
MDEP-384,511246,MDEP,Improvement,Closed,Fixed,19/10/2012 23:08,19/10/2012 23:19
MDEP-383,511247,MDEP,Bug,Closed,Fixed,18/10/2012 10:42,18/10/2012 11:21
MDEP-382,511248,MDEP,Bug,Closed,Won't Fix,09/10/2012 16:13,09/10/2012 17:01
MDEP-381,511249,MDEP,New Feature,Closed,Fixed,09/10/2012 05:12,13/10/2012 02:30
MDEP-316,511412,MDEP,Bug,Closed,Fixed,05/07/2011 20:40,05/07/2011 20:54
MDEP-380,511300,MDEP,New Feature,Closed,Fixed,03/10/2012 14:54,17/10/2012 03:22
MDEP-379,511301,MDEP,Bug,Closed,Fixed,19/09/2012 18:29,12/05/2013 22:02
MDEP-377,511302,MDEP,Improvement,Closed,Fixed,17/09/2012 19:49,17/09/2012 19:50
MDEP-376,511303,MDEP,Bug,Closed,Fixed,13/09/2012 01:03,22/09/2012 04:04
MDEP-344,511334,MDEP,Improvement,Closed,Fixed,31/01/2012 04:53,31/01/2012 06:31
MDEP-375,511304,MDEP,Bug,Open,,10/09/2012 22:23,
MDEP-374,511305,MDEP,Bug,Closed,Fixed,03/09/2012 17:30,03/05/2013 06:46
