 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,1.24,1.24,1.65,3.31,0.0,0.0
01:00 - 02:00,0.0,1.24,5.79,0.83,1.24,0.83,0.0
02:00 - 03:00,0.0,2.89,2.89,3.72,1.24,1.24,0.0
03:00 - 04:00,0.0,1.65,2.48,0.83,1.24,0.83,0.0
04:00 - 05:00,0.0,0.83,0.41,2.07,0.83,2.48,0.0
05:00 - 06:00,0.0,1.65,2.07,0.83,3.72,2.07,0.41
06:00 - 07:00,0.83,0.83,1.24,2.48,0.83,1.65,0.0
07:00 - 08:00,0.0,1.24,0.0,1.65,0.83,1.24,0.0
08:00 - 09:00,0.83,0.41,0.83,1.65,2.48,1.24,0.41
09:00 - 10:00,0.0,0.0,0.41,1.24,0.83,0.0,0.0
10:00 - 11:00,0.0,0.0,1.24,0.41,0.83,0.83,0.41
11:00 - 12:00,0.41,0.0,0.0,0.0,0.83,0.83,0.0
12:00 - 13:00,1.24,0.0,0.0,0.83,0.0,0.41,0.0
13:00 - 14:00,0.0,0.0,0.0,0.0,0.41,0.0,1.24
14:00 - 15:00,0.0,0.0,0.0,0.0,0.0,0.41,0.0
15:00 - 16:00,0.0,0.0,0.41,0.0,0.0,0.0,0.0
16:00 - 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00 - 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18:00 - 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00 - 20:00,0.41,0.0,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.0,0.41,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.83,0.83,0.0,0.0,0.0,0.0
22:00 - 23:00,0.83,2.48,1.65,0.41,0.0,0.0,0.0
23:00 - 00:00,0.83,1.24,0.0,0.83,1.65,0.0,0.0
