 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,12,33,33,27,43,39,10
01:00 - 02:00,11,31,47,43,56,27,9
02:00 - 03:00,5,49,46,48,42,34,12
03:00 - 04:00,2,27,42,57,43,22,4
04:00 - 05:00,10,29,39,43,60,34,11
05:00 - 06:00,7,25,44,32,25,32,12
06:00 - 07:00,10,15,26,18,45,39,10
07:00 - 08:00,6,29,25,12,21,24,16
08:00 - 09:00,11,35,35,22,44,17,4
09:00 - 10:00,21,51,46,43,39,16,10
10:00 - 11:00,27,39,45,67,48,15,20
11:00 - 12:00,22,33,43,52,44,13,14
12:00 - 13:00,16,41,34,33,38,21,19
13:00 - 14:00,25,32,36,40,30,20,12
14:00 - 15:00,27,45,62,35,42,35,6
15:00 - 16:00,32,46,50,42,55,27,22
16:00 - 17:00,47,55,60,43,39,26,23
17:00 - 18:00,30,49,54,41,26,14,17
18:00 - 19:00,31,23,19,34,25,11,11
19:00 - 20:00,35,27,29,32,22,20,7
20:00 - 21:00,19,20,21,36,22,20,12
21:00 - 22:00,19,25,39,29,30,13,9
22:00 - 23:00,45,28,73,35,39,16,11
23:00 - 00:00,39,55,50,45,29,15,15
