 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.08,0.0
01:00 - 02:00,0.0,0.0,0.0,0.16,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.25,0.0,0.0,0.0
07:00 - 08:00,0.0,0.0,0.0,0.0,0.08,0.0,0.0
08:00 - 09:00,0.08,0.33,0.41,0.16,0.16,0.0,0.0
09:00 - 10:00,2.7,0.74,1.39,0.57,2.78,0.08,0.0
10:00 - 11:00,2.04,0.9,1.55,0.98,2.21,0.0,0.0
11:00 - 12:00,2.78,1.55,2.78,2.53,2.53,0.0,0.0
12:00 - 13:00,2.12,1.63,2.37,2.78,4.98,0.0,0.0
13:00 - 14:00,2.45,1.96,1.88,2.7,2.04,0.0,0.0
14:00 - 15:00,2.21,2.04,2.53,2.21,1.88,0.0,0.0
15:00 - 16:00,2.21,3.02,1.63,2.37,2.29,0.0,0.0
16:00 - 17:00,2.45,2.12,2.7,1.31,1.88,0.0,0.0
17:00 - 18:00,1.8,2.04,0.65,1.8,0.74,0.0,0.0
18:00 - 19:00,0.74,0.25,0.25,0.57,0.41,0.0,0.0
19:00 - 20:00,0.0,0.0,0.33,0.65,0.25,0.0,0.0
20:00 - 21:00,0.0,0.0,0.08,0.49,0.0,0.08,0.0
21:00 - 22:00,0.0,0.08,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.08,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.33,0.0,0.57,0.0,0.25
