 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.7,0.23,0.0,0.23,0.0,0.0
02:00 - 03:00,0.23,2.57,0.0,0.7,0.23,0.0,0.0
03:00 - 04:00,0.0,0.7,0.7,2.57,2.57,0.0,0.23
04:00 - 05:00,0.7,0.47,0.23,0.23,2.34,0.23,0.0
05:00 - 06:00,0.23,0.0,0.0,9.58,0.47,0.0,0.0
06:00 - 07:00,1.17,0.23,0.0,2.8,0.7,2.57,0.23
07:00 - 08:00,1.17,0.47,1.17,4.44,0.7,1.4,0.0
08:00 - 09:00,0.0,1.87,0.0,2.57,0.7,0.23,0.0
09:00 - 10:00,0.47,6.54,0.93,3.5,0.0,0.0,0.47
10:00 - 11:00,0.23,6.31,3.04,1.17,0.0,0.0,0.0
11:00 - 12:00,0.7,0.0,1.64,0.0,0.23,0.0,0.0
12:00 - 13:00,7.01,0.0,1.17,0.23,0.0,0.23,1.17
13:00 - 14:00,10.51,0.0,0.47,0.0,0.23,0.0,0.0
14:00 - 15:00,2.8,0.23,0.0,0.0,0.23,0.0,0.0
15:00 - 16:00,1.64,0.0,0.0,0.0,0.0,0.0,0.0
16:00 - 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17:00 - 18:00,0.0,0.0,0.0,0.23,0.0,0.0,0.0
18:00 - 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19:00 - 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20:00 - 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
