 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.39,0.39,0.0,0.0,0.0
05:00 - 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06:00 - 07:00,0.0,0.0,0.0,0.0,0.39,0.0,0.0
07:00 - 08:00,0.0,0.0,0.78,0.39,0.0,0.0,0.0
08:00 - 09:00,0.39,0.0,0.39,0.39,0.39,0.0,0.0
09:00 - 10:00,1.17,1.17,1.56,2.73,0.0,0.0,0.0
10:00 - 11:00,6.64,2.34,1.95,0.78,1.17,0.0,0.0
11:00 - 12:00,6.25,2.34,1.56,0.39,1.95,0.0,0.0
12:00 - 13:00,1.95,0.78,1.17,1.56,0.78,0.0,0.0
13:00 - 14:00,1.95,1.17,0.39,2.73,1.56,0.0,0.0
14:00 - 15:00,4.69,1.56,1.56,1.17,1.95,0.0,0.0
15:00 - 16:00,3.12,1.17,6.25,0.0,3.91,0.0,0.0
16:00 - 17:00,3.52,3.52,2.73,2.34,3.52,0.0,0.0
17:00 - 18:00,0.78,1.95,1.17,1.17,0.0,0.0,0.0
18:00 - 19:00,0.39,0.0,0.39,0.0,1.17,0.0,0.0
19:00 - 20:00,0.0,0.39,1.17,0.0,0.39,0.0,0.0
20:00 - 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21:00 - 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22:00 - 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
