 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0,0,0,0,2,0,0
01:00 - 02:00,0,0,0,1,0,0,0
02:00 - 03:00,0,0,0,0,0,0,1
03:00 - 04:00,0,0,0,0,0,0,0
04:00 - 05:00,1,0,0,0,0,0,1
05:00 - 06:00,1,0,0,1,0,0,0
06:00 - 07:00,6,2,0,2,0,0,3
07:00 - 08:00,1,3,5,5,1,0,4
08:00 - 09:00,1,2,3,2,0,0,4
09:00 - 10:00,6,7,7,3,0,0,4
10:00 - 11:00,1,2,7,4,0,0,4
11:00 - 12:00,5,3,1,7,1,0,4
12:00 - 13:00,8,2,8,3,1,0,2
13:00 - 14:00,6,4,8,9,2,1,0
14:00 - 15:00,3,4,8,2,2,0,6
15:00 - 16:00,4,7,9,7,1,1,2
16:00 - 17:00,6,4,2,5,1,0,5
17:00 - 18:00,3,4,0,2,0,0,1
18:00 - 19:00,2,1,1,2,0,1,0
19:00 - 20:00,0,2,1,2,2,0,2
20:00 - 21:00,1,1,0,1,0,1,0
21:00 - 22:00,3,0,1,0,0,1,0
22:00 - 23:00,0,1,1,1,2,0,1
23:00 - 00:00,1,0,0,0,1,0,1
