 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,9,13,11,19,14,22,3
01:00 - 02:00,6,13,16,10,18,13,2
02:00 - 03:00,3,19,18,16,13,13,3
03:00 - 04:00,3,11,11,15,15,12,1
04:00 - 05:00,6,7,10,16,15,13,5
05:00 - 06:00,3,11,10,17,10,12,2
06:00 - 07:00,5,9,17,12,18,11,2
07:00 - 08:00,7,8,17,21,11,9,3
08:00 - 09:00,21,13,15,19,15,3,4
09:00 - 10:00,18,16,14,18,18,1,5
10:00 - 11:00,11,19,19,15,7,9,1
11:00 - 12:00,14,10,12,13,15,5,3
12:00 - 13:00,16,14,13,16,12,5,2
13:00 - 14:00,14,11,14,27,17,4,5
14:00 - 15:00,27,19,25,14,11,7,4
15:00 - 16:00,14,22,27,24,16,1,3
16:00 - 17:00,11,27,18,18,17,4,2
17:00 - 18:00,11,18,16,17,16,6,3
18:00 - 19:00,14,26,31,23,22,4,3
19:00 - 20:00,20,21,24,27,19,5,7
20:00 - 21:00,15,19,23,29,11,6,4
21:00 - 22:00,25,27,21,26,21,4,6
22:00 - 23:00,31,21,17,10,29,8,6
23:00 - 00:00,16,14,28,17,22,11,4
