 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01:00 - 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.0,0.47,0.0,0.24,0.0,0.24,0.0
03:00 - 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
04:00 - 05:00,0.0,0.0,0.0,0.24,0.24,0.0,0.0
05:00 - 06:00,0.0,0.47,0.0,0.47,0.71,0.24,0.0
06:00 - 07:00,0.0,0.71,0.24,0.47,0.0,0.0,0.0
07:00 - 08:00,0.71,0.24,1.18,1.18,0.24,0.0,0.24
08:00 - 09:00,1.9,0.95,1.66,3.79,0.47,0.0,0.24
09:00 - 10:00,2.61,1.66,2.13,3.79,0.47,0.0,1.42
10:00 - 11:00,6.16,1.66,0.95,4.5,0.24,0.0,0.71
11:00 - 12:00,4.74,0.95,0.95,1.9,0.47,0.0,1.18
12:00 - 13:00,2.13,0.95,3.08,2.61,0.95,0.0,1.42
13:00 - 14:00,0.95,2.37,1.66,1.66,0.47,0.0,1.66
14:00 - 15:00,2.61,1.66,1.66,1.18,0.95,0.0,1.18
15:00 - 16:00,0.47,0.71,2.61,1.9,0.0,0.0,1.42
16:00 - 17:00,0.47,0.95,0.71,0.47,0.47,0.0,0.47
17:00 - 18:00,0.24,0.24,0.24,0.71,0.0,0.0,0.24
18:00 - 19:00,0.0,0.0,0.0,0.0,0.24,0.0,0.0
19:00 - 20:00,0.24,0.47,0.0,0.0,0.24,0.24,0.0
20:00 - 21:00,0.0,0.0,0.47,0.71,0.24,0.0,0.0
21:00 - 22:00,0.24,0.24,0.24,0.0,0.24,0.0,0.0
22:00 - 23:00,0.0,0.24,0.0,0.0,0.0,0.0,0.0
23:00 - 00:00,0.0,0.0,0.24,0.0,0.24,0.0,0.0
