 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,52,67,53,89,76,14,3
01:00 - 02:00,43,40,156,28,37,8,13
02:00 - 03:00,30,69,42,23,37,0,1
03:00 - 04:00,34,338,76,122,53,31,3
04:00 - 05:00,88,76,48,89,53,10,3
05:00 - 06:00,32,106,51,40,49,0,2
06:00 - 07:00,49,36,40,29,333,2,1
07:00 - 08:00,32,168,30,23,23,2,3
08:00 - 09:00,10,12,16,8,15,1,0
09:00 - 10:00,7,10,30,6,3,0,1
10:00 - 11:00,7,7,6,6,11,1,0
11:00 - 12:00,9,7,9,3,9,0,6
12:00 - 13:00,4,4,6,12,4,0,1
13:00 - 14:00,4,3,5,2,10,0,1
14:00 - 15:00,4,6,3,3,4,0,0
15:00 - 16:00,4,8,7,5,4,0,3
16:00 - 17:00,4,2,4,2,4,0,0
17:00 - 18:00,7,2,1,1,5,0,1
18:00 - 19:00,2,2,2,5,3,2,0
19:00 - 20:00,1,0,1,5,0,1,0
20:00 - 21:00,1,4,1,2,2,1,0
21:00 - 22:00,15,31,22,13,5,0,6
22:00 - 23:00,26,21,22,20,0,0,23
23:00 - 00:00,53,45,232,64,9,1,45
