 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.02,0.0,0.02,0.02,0.02,0.0
01:00 - 02:00,0.0,0.02,0.0,0.0,0.0,0.0,0.0
02:00 - 03:00,0.04,0.08,0.14,0.02,0.02,0.0,0.0
03:00 - 04:00,0.16,0.35,0.1,0.41,0.33,0.08,0.0
04:00 - 05:00,0.62,0.68,0.88,1.09,0.84,0.02,0.06
05:00 - 06:00,1.32,1.11,1.19,1.36,1.58,0.06,0.08
06:00 - 07:00,1.52,1.46,1.69,1.15,0.97,0.08,0.02
07:00 - 08:00,1.4,0.82,1.21,1.07,1.91,0.04,0.04
08:00 - 09:00,1.32,0.9,1.17,1.23,1.34,0.16,0.47
09:00 - 10:00,1.32,1.4,1.81,1.77,1.15,0.1,0.06
10:00 - 11:00,2.86,1.75,1.4,1.73,2.53,0.08,0.02
11:00 - 12:00,2.94,2.57,1.87,2.03,1.81,0.12,0.02
12:00 - 13:00,1.4,1.87,2.16,1.23,1.21,0.12,0.16
13:00 - 14:00,1.79,1.05,1.5,0.86,0.84,0.1,0.12
14:00 - 15:00,1.69,0.86,0.92,1.01,0.76,0.04,0.12
15:00 - 16:00,1.07,0.88,0.86,1.32,0.35,0.08,0.08
16:00 - 17:00,0.49,0.72,0.9,0.78,0.58,0.0,0.1
17:00 - 18:00,0.23,0.58,0.51,0.47,0.66,0.02,0.06
18:00 - 19:00,0.06,0.37,0.21,0.45,1.01,2.22,0.06
19:00 - 20:00,0.12,0.25,0.21,0.18,0.1,0.06,0.02
20:00 - 21:00,0.04,0.04,0.06,0.1,0.02,0.14,0.06
21:00 - 22:00,0.04,0.04,0.02,0.08,0.04,0.02,0.06
22:00 - 23:00,0.16,0.04,0.25,0.14,0.02,0.0,0.06
23:00 - 00:00,0.08,0.14,0.08,0.04,0.08,0.0,0.14
