 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,10,26,4,3,16,5,9
01:00 - 02:00,12,7,20,10,12,21,5
02:00 - 03:00,10,11,21,15,8,9,11
03:00 - 04:00,7,9,6,13,8,3,4
04:00 - 05:00,6,6,15,20,4,10,4
05:00 - 06:00,4,12,21,35,3,13,3
06:00 - 07:00,8,19,14,23,10,3,2
07:00 - 08:00,6,6,10,13,10,10,3
08:00 - 09:00,6,8,8,8,7,1,1
09:00 - 10:00,8,4,8,5,8,8,2
10:00 - 11:00,5,7,9,4,1,4,13
11:00 - 12:00,7,2,31,12,5,3,11
12:00 - 13:00,8,6,25,8,5,13,9
13:00 - 14:00,3,12,13,7,6,1,8
14:00 - 15:00,10,28,4,2,5,2,5
15:00 - 16:00,4,12,8,8,6,4,2
16:00 - 17:00,8,17,7,1,11,1,1
17:00 - 18:00,14,8,6,2,6,4,1
18:00 - 19:00,26,7,3,5,12,8,1
19:00 - 20:00,3,10,3,5,2,1,4
20:00 - 21:00,3,13,6,4,4,2,3
21:00 - 22:00,1,10,4,3,3,0,5
22:00 - 23:00,8,7,8,28,17,2,2
23:00 - 00:00,3,7,15,6,24,1,5
