 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,1,2,5,4,5,4,1
01:00 - 02:00,2,3,8,6,6,2,1
02:00 - 03:00,2,3,6,7,1,4,0
03:00 - 04:00,3,3,5,1,2,7,1
04:00 - 05:00,11,7,4,9,2,12,1
05:00 - 06:00,6,2,13,7,6,9,0
06:00 - 07:00,8,3,4,2,5,11,3
07:00 - 08:00,0,2,2,4,3,0,0
08:00 - 09:00,5,2,1,2,3,0,0
09:00 - 10:00,0,1,1,2,1,0,0
10:00 - 11:00,1,1,1,0,1,0,2
11:00 - 12:00,0,1,2,1,1,0,0
12:00 - 13:00,2,0,0,2,3,1,0
13:00 - 14:00,2,3,3,5,4,2,0
14:00 - 15:00,13,17,7,19,24,1,2
15:00 - 16:00,12,11,17,11,12,8,7
16:00 - 17:00,13,9,15,19,6,5,2
17:00 - 18:00,11,4,10,8,17,5,15
18:00 - 19:00,9,8,5,8,13,8,5
19:00 - 20:00,8,4,9,10,7,2,11
20:00 - 21:00,10,11,9,9,6,3,13
21:00 - 22:00,1,2,5,14,4,2,5
22:00 - 23:00,7,5,7,4,13,3,2
23:00 - 00:00,7,4,9,5,5,5,4
