Key,ID,Project,IssueType,IsSubtask,Status,Resolution,Created Date,Resolved Date
EVENT-47,286998,EVENT,Task,false,Closed,Fixed,2019-11-19 10:28:38,2019-11-19 17:03:16
EVENT-46,268877,EVENT,Improvement,false,Not Being Considered,,2018-12-14 16:07:59,
EVENT-45,263060,EVENT,Task,false,Closed,Fixed,2018-09-02 22:56:57,2019-11-19 10:27:28
EVENT-44,254755,EVENT,Task,false,Closed,Fixed,2018-04-23 04:05:53,2018-05-17 07:36:29
EVENT-43,189788,EVENT,Improvement,false,Closed,Fixed,2017-01-27 04:46:38,2017-01-30 09:12:22
EVENT-42,180701,EVENT,Improvement,false,Not Being Considered,,2016-11-15 16:47:28,
EVENT-41,172920,EVENT,Task,false,Closed,Obsolete,2016-10-10 17:50:36,2017-06-01 04:13:03
EVENT-39,139658,EVENT,Task,false,Closed,Fixed,2016-05-17 19:50:40,2016-05-18 22:25:47
EVENT-38,138836,EVENT,Task,false,Closed,Fixed,2016-05-12 02:06:07,2016-05-15 19:28:45
EVENT-37,137510,EVENT,Task,false,Closed,Fixed,2016-04-25 20:10:10,2016-05-12 02:05:09
EVENT-36,137142,EVENT,Improvement,false,Closed,Fixed,2016-04-18 23:38:59,2016-04-19 19:09:22
EVENT-35,137141,EVENT,Improvement,false,Closed,Fixed,2016-04-18 23:36:55,2016-04-19 19:09:36
EVENT-34,130884,EVENT,New Feature,false,Not Being Considered,,2015-11-26 17:54:12,
EVENT-33,113362,EVENT,Task,false,Closed,Fixed,2015-03-13 00:59:05,2015-05-04 20:39:53
EVENT-32,112106,EVENT,New Feature,false,Closed,Won't Fix,2015-02-16 18:27:23,2015-10-11 04:45:51
EVENT-31,111718,EVENT,Bug,false,Closed,Fixed,2015-02-09 00:18:55,2015-02-11 04:06:49
EVENT-30,87752,EVENT,Improvement,false,Closed,Won't Fix,2014-02-12 20:17:37,2015-10-11 04:46:46
EVENT-29,95385,EVENT,Bug,false,Closed,Duplicate,2014-06-23 18:15:42,2014-06-23 18:35:34
EVENT-28,95379,EVENT,Bug,false,Not Being Considered,,2014-06-23 17:24:25,
EVENT-27,92940,EVENT,Story,false,Closed,Won't Fix,2014-05-12 20:45:55,2015-10-11 04:48:58
EVENT-26,89852,EVENT,Bug,false,Closed,Fixed,2014-03-18 00:51:54,2014-03-18 18:53:36
EVENT-25,88552,EVENT,Task,false,Closed,Fixed,2014-02-24 18:34:53,2014-02-24 19:44:11
EVENT-24,87461,EVENT,Improvement,false,Closed,Fixed,2014-02-09 23:02:50,2014-02-19 06:15:19
EVENT-23,83005,EVENT,Bug,false,Closed,Fixed,2013-11-06 17:33:56,2013-11-06 17:42:23
EVENT-22,80145,EVENT,Improvement,false,Closed,Fixed,2013-09-12 23:34:55,2014-01-02 23:04:22
EVENT-21,79244,EVENT,Improvement,false,Closed,Won't Fix,2013-08-15 18:44:08,2015-09-28 02:53:41
EVENT-20,76974,EVENT,Task,false,Closed,Fixed,2013-05-28 22:44:11,2013-05-28 22:45:22
EVENT-19,74087,EVENT,Bug,false,Not Being Considered,,2013-03-14 01:12:04,
EVENT-18,60038,EVENT,Improvement,false,Closed,Fixed,2012-11-26 20:32:57,2013-11-03 21:40:24
EVENT-17,57912,EVENT,New Feature,false,Closed,Fixed,2012-09-17 01:05:01,2012-11-07 23:13:54
EVENT-16,57517,EVENT,Bug,false,Closed,Fixed,2012-09-03 01:14:50,2012-09-03 23:10:18
EVENT-15,47944,EVENT,Bug,false,Closed,Won't Fix,2012-03-22 15:45:48,2012-04-12 22:42:08
EVENT-14,47038,EVENT,Bug,false,Closed,Fixed,2012-02-21 21:40:37,2012-06-11 19:28:54
EVENT-13,47037,EVENT,Bug,false,Closed,Obsolete,2012-02-21 21:39:37,2014-07-07 19:58:18
EVENT-12,46009,EVENT,Improvement,false,Closed,Fixed,2012-01-18 18:11:17,2012-01-23 23:14:22
EVENT-11,46002,EVENT,Improvement,false,Closed,Fixed,2012-01-18 16:06:20,2013-11-06 17:27:18
EVENT-10,43582,EVENT,Task,false,Closed,Fixed,2011-10-16 17:58:09,2011-10-24 16:45:16
EVENT-9,42524,EVENT,Improvement,false,Closed,Obsolete,2011-09-08 21:45:27,2014-07-07 19:57:55
EVENT-8,36895,EVENT,Improvement,false,Closed,Obsolete,2011-04-17 23:14:31,2014-07-07 19:57:13
EVENT-7,33708,EVENT,Bug,false,Closed,Fixed,2011-01-05 20:09:53,2011-04-04 00:27:09
EVENT-6,33380,EVENT,Improvement,false,Closed,Fixed,2010-12-16 18:09:36,2010-12-22 15:34:19
EVENT-5,32532,EVENT,Improvement,false,Closed,Fixed,2010-11-17 19:20:45,2010-12-22 15:32:53
EVENT-4,31563,EVENT,Improvement,false,Closed,Obsolete,2010-10-08 12:17:08,2014-07-07 19:57:39
EVENT-3,31562,EVENT,Task,false,Closed,Won't Fix,2010-10-08 12:14:04,2014-03-18 20:37:59
EVENT-2,31561,EVENT,Improvement,false,Closed,Obsolete,2010-10-08 12:10:28,2014-07-07 19:57:14
EVENT-1,31560,EVENT,Bug,false,Closed,Obsolete,2010-10-08 12:09:03,2014-07-07 19:57:14
