 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.0,0.07,0.14,0.21,0.21,0.0,0.0
01:00 - 02:00,0.07,0.35,0.28,0.14,0.28,0.48,0.07
02:00 - 03:00,0.48,0.76,0.21,0.35,0.28,0.07,0.0
03:00 - 04:00,0.55,0.41,0.55,0.48,0.41,0.0,0.0
04:00 - 05:00,0.76,0.41,0.9,0.9,1.24,0.0,0.0
05:00 - 06:00,0.69,0.83,1.24,0.76,0.62,0.0,0.07
06:00 - 07:00,1.17,0.55,0.35,0.76,0.62,0.0,0.07
07:00 - 08:00,1.93,1.31,0.97,0.9,1.24,0.0,0.0
08:00 - 09:00,1.04,1.73,1.86,1.31,1.73,0.0,0.0
09:00 - 10:00,1.04,1.24,1.45,2.69,1.66,0.0,0.0
10:00 - 11:00,1.73,1.38,1.04,1.38,1.52,0.07,0.07
11:00 - 12:00,1.52,1.38,1.52,1.8,1.52,0.0,0.0
12:00 - 13:00,0.55,2.14,1.1,1.1,0.76,0.14,0.0
13:00 - 14:00,1.31,0.83,1.38,1.17,0.41,0.0,0.07
14:00 - 15:00,0.9,0.9,0.97,2.0,1.59,0.07,0.0
15:00 - 16:00,1.1,0.97,0.97,0.83,1.38,0.21,0.0
16:00 - 17:00,0.69,1.04,0.97,1.1,0.76,0.0,0.07
17:00 - 18:00,0.48,1.17,0.62,0.76,0.55,0.07,0.07
18:00 - 19:00,0.55,0.76,0.62,0.41,0.55,0.07,0.0
19:00 - 20:00,0.28,0.69,0.21,0.55,0.62,0.21,0.14
20:00 - 21:00,0.28,0.07,0.55,0.62,0.14,0.0,0.14
21:00 - 22:00,0.28,0.35,0.62,0.14,0.28,0.07,0.14
22:00 - 23:00,0.28,0.62,0.69,0.21,0.07,0.0,0.07
23:00 - 00:00,0.35,0.28,0.41,0.48,0.07,0.0,0.14
