 ,Mon,Tue,Wed,Thu,Fri,Sat,Sun
00:00 - 01:00,0.27,0.36,0.39,0.49,0.3,0.32,0.16
01:00 - 02:00,0.21,0.42,0.48,0.53,0.55,0.21,0.13
02:00 - 03:00,0.18,0.44,0.48,0.55,0.41,0.16,0.1
03:00 - 04:00,0.17,0.34,0.37,0.32,0.28,0.17,0.18
04:00 - 05:00,0.26,0.37,0.3,0.25,0.17,0.2,0.15
05:00 - 06:00,0.19,0.2,0.18,0.27,0.22,0.06,0.1
06:00 - 07:00,0.19,0.32,0.26,0.35,0.2,0.09,0.07
07:00 - 08:00,0.25,0.34,0.35,0.38,0.26,0.15,0.06
08:00 - 09:00,0.28,0.37,0.34,0.38,0.37,0.08,0.03
09:00 - 10:00,0.3,0.38,0.34,0.42,0.35,0.06,0.04
10:00 - 11:00,0.45,0.23,0.37,0.56,0.48,0.07,0.03
11:00 - 12:00,0.4,0.4,0.48,0.39,0.66,0.16,0.17
12:00 - 13:00,0.64,0.78,0.67,0.87,0.73,0.27,0.25
13:00 - 14:00,0.91,1.35,1.29,1.04,1.22,0.36,0.21
14:00 - 15:00,1.48,1.66,1.52,1.69,1.18,0.27,0.17
15:00 - 16:00,1.45,1.51,1.66,1.79,1.5,0.23,0.19
16:00 - 17:00,1.3,1.43,1.33,1.31,1.43,0.31,0.16
17:00 - 18:00,1.32,1.3,1.44,1.5,1.35,0.25,0.23
18:00 - 19:00,1.36,1.49,1.53,1.44,1.41,0.28,0.21
19:00 - 20:00,1.37,1.74,1.71,1.24,1.74,0.21,0.21
20:00 - 21:00,1.32,1.4,1.41,1.24,1.78,0.27,0.16
21:00 - 22:00,1.17,1.29,1.07,1.23,0.86,0.18,0.15
22:00 - 23:00,0.57,0.47,0.82,0.42,0.41,0.12,0.1
23:00 - 00:00,0.38,0.37,0.48,0.48,0.35,0.19,0.16
